event_id,venue_i,venue_j,date,anchor_type,trigger_price,band_low,band_high,ts_event_found,n_pre,n_post,low_n,note
131,BINANCE,BINANCE_target,20250906,±25bps,111000.0,110722.5,111277.5,2025-09-06 02:50:45.749000,179,122,False,VALIDATED
131,BINANCE,BINANCE_target,20250906,±50bps,111000.0,110445.0,111554.99999999999,2025-09-06 02:50:36.749000,144,197,False,VALIDATED
131,BINANCE,BINANCE_target,20250906,±75bps,111000.0,110167.5,111832.5,2025-09-06 02:45:45.749000,128,157,False,VALIDATED
132,COINBASE,COINBASE_target,20250906,±25bps,110000.0,109725.0,110275.0,2025-09-06 16:24:42.863815,121,191,False,VALIDATED
132,COINBASE,COINBASE_target,20250906,±50bps,110000.0,109450.0,110549.99999999999,2025-09-06 16:17:33.863815,140,137,False,VALIDATED
132,COINBASE,COINBASE_target,20250906,±75bps,110000.0,109175.0,110825.0,2025-09-06 16:21:59.863815,157,151,False,VALIDATED
133,COINBASE,COINBASE_target,20250906,±25bps,110202.36,109926.85410000001,110477.86589999999,2025-09-06 16:01:27.390750,160,127,False,VALIDATED
133,COINBASE,COINBASE_target,20250906,±50bps,110202.36,109651.3482,110753.3718,2025-09-06 16:01:13.390750,160,136,False,VALIDATED
133,COINBASE,COINBASE_target,20250906,±75bps,110202.36,109375.8423,111028.87770000001,2025-09-06 16:00:31.390750,151,198,False,VALIDATED
134,COINBASE,COINBASE_target,20250906,±25bps,110500.0,110223.75,110776.25,2025-09-06 15:43:57.102987,139,152,False,VALIDATED
134,COINBASE,COINBASE_target,20250906,±50bps,110500.0,109947.5,111052.49999999999,2025-09-06 15:46:33.102987,121,152,False,VALIDATED
134,COINBASE,COINBASE_target,20250906,±75bps,110500.0,109671.25,111328.75,2025-09-06 15:52:20.102987,145,141,False,VALIDATED
135,COINBASE,COINBASE_target,20250906,±25bps,111000.0,110722.5,111277.5,2025-09-06 02:44:06.537670,165,134,False,VALIDATED
135,COINBASE,COINBASE_target,20250906,±50bps,111000.0,110445.0,111554.99999999999,2025-09-06 02:48:28.537670,168,194,False,VALIDATED
135,COINBASE,COINBASE_target,20250906,±75bps,111000.0,110167.5,111832.5,2025-09-06 02:41:29.537670,125,192,False,VALIDATED
136,BYBITSPOT,BYBITSPOT_target,20250906,±25bps,110000.0,109725.0,110275.0,2025-09-06 16:23:15.360000,160,195,False,VALIDATED
136,BYBITSPOT,BYBITSPOT_target,20250906,±50bps,110000.0,109450.0,110549.99999999999,2025-09-06 16:21:37.360000,181,126,False,VALIDATED
136,BYBITSPOT,BYBITSPOT_target,20250906,±75bps,110000.0,109175.0,110825.0,2025-09-06 16:19:47.360000,123,125,False,VALIDATED
137,BYBITSPOT,BYBITSPOT_target,20250906,±25bps,110205.7,109930.18575,110481.21424999999,2025-09-06 16:06:35.224000,122,160,False,VALIDATED
137,BYBITSPOT,BYBITSPOT_target,20250906,±50bps,110205.7,109654.6715,110756.72849999998,2025-09-06 15:59:59.224000,194,131,False,VALIDATED
137,BYBITSPOT,BYBITSPOT_target,20250906,±75bps,110205.7,109379.15725,111032.24275,2025-09-06 16:08:42.224000,164,138,False,VALIDATED
138,BYBITSPOT,BYBITSPOT_target,20250906,±25bps,110500.0,110223.75,110776.25,,0,0,True,BAND_NOT_TOUCHED
138,BYBITSPOT,BYBITSPOT_target,20250906,±50bps,110500.0,109947.5,111052.49999999999,2025-09-06 15:47:37.072000,174,151,False,VALIDATED
138,BYBITSPOT,BYBITSPOT_target,20250906,±75bps,110500.0,109671.25,111328.75,2025-09-06 15:52:22.072000,189,137,False,VALIDATED
139,BYBITSPOT,BYBITSPOT_target,20250906,±25bps,111000.0,110722.5,111277.5,2025-09-06 02:50:30.401000,175,178,False,VALIDATED
139,BYBITSPOT,BYBITSPOT_target,20250906,±50bps,111000.0,110445.0,111554.99999999999,2025-09-06 02:41:56.401000,180,173,False,VALIDATED
139,BYBITSPOT,BYBITSPOT_target,20250906,±75bps,111000.0,110167.5,111832.5,2025-09-06 02:47:14.401000,126,195,False,VALIDATED
140,BITGET,BITGET_target,20250906,±25bps,110000.0,109725.0,110275.0,2025-09-06 16:18:59.039000,177,180,False,VALIDATED
140,BITGET,BITGET_target,20250906,±50bps,110000.0,109450.0,110549.99999999999,2025-09-06 16:24:56.039000,139,179,False,VALIDATED
140,BITGET,BITGET_target,20250906,±75bps,110000.0,109175.0,110825.0,2025-09-06 16:23:20.039000,185,198,False,VALIDATED
141,BITGET,BITGET_target,20250906,±25bps,110217.47,109941.92632500001,110493.013675,,0,0,True,BAND_NOT_TOUCHED
141,BITGET,BITGET_target,20250906,±50bps,110217.47,109666.38265,110768.55734999999,2025-09-06 16:05:55.883000,177,131,False,VALIDATED
141,BITGET,BITGET_target,20250906,±75bps,110217.47,109390.838975,111044.10102500001,2025-09-06 16:08:34.883000,159,140,False,VALIDATED
142,BITGET,BITGET_target,20250906,±25bps,110500.0,110223.75,110776.25,2025-09-06 15:51:11.047000,161,163,False,VALIDATED
142,BITGET,BITGET_target,20250906,±50bps,110500.0,109947.5,111052.49999999999,2025-09-06 15:42:33.047000,156,188,False,VALIDATED
142,BITGET,BITGET_target,20250906,±75bps,110500.0,109671.25,111328.75,2025-09-06 15:51:44.047000,181,179,False,VALIDATED
143,BITGET,BITGET_target,20250906,±25bps,111000.0,110722.5,111277.5,2025-09-06 02:41:34.990000,121,189,False,VALIDATED
143,BITGET,BITGET_target,20250906,±50bps,111000.0,110445.0,111554.99999999999,2025-09-06 02:41:48.990000,185,154,False,VALIDATED
143,BITGET,BITGET_target,20250906,±75bps,111000.0,110167.5,111832.5,2025-09-06 02:48:49.990000,159,195,False,VALIDATED
144,BINANCE,BINANCE_target,20250907,±25bps,110500.0,110223.75,110776.25,2025-09-07 01:27:24.047000,142,166,False,VALIDATED
144,BINANCE,BINANCE_target,20250907,±50bps,110500.0,109947.5,111052.49999999999,2025-09-07 01:22:33.047000,186,133,False,VALIDATED
144,BINANCE,BINANCE_target,20250907,±75bps,110500.0,109671.25,111328.75,2025-09-07 01:28:24.047000,120,124,False,VALIDATED
145,BINANCE,BINANCE_target,20250907,±25bps,111000.0,110722.5,111277.5,2025-09-07 08:25:00.802000,176,183,False,VALIDATED
145,BINANCE,BINANCE_target,20250907,±50bps,111000.0,110445.0,111554.99999999999,2025-09-07 08:21:11.802000,156,166,False,VALIDATED
145,BINANCE,BINANCE_target,20250907,±75bps,111000.0,110167.5,111832.5,2025-09-07 08:19:12.802000,168,163,False,VALIDATED
146,BINANCE,BINANCE_target,20250907,±25bps,111307.7,111029.43075,111585.96925,2025-09-07 08:31:14.878000,198,125,False,VALIDATED
146,BINANCE,BINANCE_target,20250907,±50bps,111307.7,110751.1615,111864.23849999999,2025-09-07 08:30:41.878000,121,192,False,VALIDATED
146,BINANCE,BINANCE_target,20250907,±75bps,111307.7,110472.89225,112142.50775,2025-09-07 08:25:27.878000,145,148,False,VALIDATED
147,BINANCE,BINANCE_target,20250907,±25bps,111500.0,111221.25,111778.75,2025-09-07 23:20:57.961000,189,178,False,VALIDATED
147,BINANCE,BINANCE_target,20250907,±50bps,111500.0,110942.5,112057.49999999999,2025-09-07 23:23:48.961000,131,139,False,VALIDATED
147,BINANCE,BINANCE_target,20250907,±75bps,111500.0,110663.75,112336.25,,0,0,True,BAND_NOT_TOUCHED
148,COINBASE,COINBASE_target,20250907,±25bps,110500.0,110223.75,110776.25,,0,0,True,BAND_NOT_TOUCHED
148,COINBASE,COINBASE_target,20250907,±50bps,110500.0,109947.5,111052.49999999999,2025-09-07 01:25:44.021033,169,148,False,VALIDATED
148,COINBASE,COINBASE_target,20250907,±75bps,110500.0,109671.25,111328.75,2025-09-07 01:25:50.021033,175,162,False,VALIDATED
149,COINBASE,COINBASE_target,20250907,±25bps,111000.0,110722.5,111277.5,2025-09-07 08:23:35.856836,157,142,False,VALIDATED
149,COINBASE,COINBASE_target,20250907,±50bps,111000.0,110445.0,111554.99999999999,2025-09-07 08:21:35.856836,199,169,False,VALIDATED
149,COINBASE,COINBASE_target,20250907,±75bps,111000.0,110167.5,111832.5,2025-09-07 08:22:42.856836,127,120,False,VALIDATED
150,COINBASE,COINBASE_target,20250907,±25bps,111317.65,111039.355875,111595.944125,2025-09-07 08:31:08.282411,124,166,False,VALIDATED
150,COINBASE,COINBASE_target,20250907,±50bps,111317.65,110761.06175,111874.23824999998,2025-09-07 08:30:27.282411,162,193,False,VALIDATED
150,COINBASE,COINBASE_target,20250907,±75bps,111317.65,110482.767625,112152.532375,2025-09-07 08:27:41.282411,145,127,False,VALIDATED
151,COINBASE,COINBASE_target,20250907,±25bps,111500.0,111221.25,111778.75,2025-09-07 23:30:11.019601,191,165,False,VALIDATED
151,COINBASE,COINBASE_target,20250907,±50bps,111500.0,110942.5,112057.49999999999,,0,0,True,BAND_NOT_TOUCHED
151,COINBASE,COINBASE_target,20250907,±75bps,111500.0,110663.75,112336.25,2025-09-07 23:25:10.019601,199,133,False,VALIDATED
152,BYBITSPOT,BYBITSPOT_target,20250907,±25bps,110500.0,110223.75,110776.25,2025-09-07 01:23:17.428000,181,185,False,VALIDATED
152,BYBITSPOT,BYBITSPOT_target,20250907,±50bps,110500.0,109947.5,111052.49999999999,,0,0,True,BAND_NOT_TOUCHED
152,BYBITSPOT,BYBITSPOT_target,20250907,±75bps,110500.0,109671.25,111328.75,2025-09-07 01:31:53.428000,152,160,False,VALIDATED
153,BYBITSPOT,BYBITSPOT_target,20250907,±25bps,111000.0,110722.5,111277.5,,0,0,True,BAND_NOT_TOUCHED
153,BYBITSPOT,BYBITSPOT_target,20250907,±50bps,111000.0,110445.0,111554.99999999999,2025-09-07 08:26:16.834000,150,194,False,VALIDATED
153,BYBITSPOT,BYBITSPOT_target,20250907,±75bps,111000.0,110167.5,111832.5,2025-09-07 08:22:48.834000,123,138,False,VALIDATED
154,BYBITSPOT,BYBITSPOT_target,20250907,±25bps,111310.7,111032.42325,111588.97674999999,2025-09-07 08:35:10.381000,132,142,False,VALIDATED
154,BYBITSPOT,BYBITSPOT_target,20250907,±50bps,111310.7,110754.1465,111867.25349999999,2025-09-07 08:30:47.381000,120,173,False,VALIDATED
154,BYBITSPOT,BYBITSPOT_target,20250907,±75bps,111310.7,110475.86975,112145.53025000001,2025-09-07 08:26:21.381000,195,190,False,VALIDATED
155,BYBITSPOT,BYBITSPOT_target,20250907,±25bps,111500.0,111221.25,111778.75,2025-09-07 23:28:16.081000,152,168,False,VALIDATED
155,BYBITSPOT,BYBITSPOT_target,20250907,±50bps,111500.0,110942.5,112057.49999999999,2025-09-07 23:25:14.081000,163,130,False,VALIDATED
155,BYBITSPOT,BYBITSPOT_target,20250907,±75bps,111500.0,110663.75,112336.25,2025-09-07 23:20:26.081000,145,191,False,VALIDATED
156,BITGET,BITGET_target,20250907,±25bps,110500.0,110223.75,110776.25,2025-09-07 01:29:43.636000,147,145,False,VALIDATED
156,BITGET,BITGET_target,20250907,±50bps,110500.0,109947.5,111052.49999999999,2025-09-07 01:24:22.636000,167,156,False,VALIDATED
156,BITGET,BITGET_target,20250907,±75bps,110500.0,109671.25,111328.75,2025-09-07 01:22:52.636000,167,189,False,VALIDATED
157,BITGET,BITGET_target,20250907,±25bps,111000.0,110722.5,111277.5,2025-09-07 08:22:31.802000,162,140,False,VALIDATED
157,BITGET,BITGET_target,20250907,±50bps,111000.0,110445.0,111554.99999999999,2025-09-07 08:22:03.802000,166,134,False,VALIDATED
157,BITGET,BITGET_target,20250907,±75bps,111000.0,110167.5,111832.5,2025-09-07 08:17:18.802000,134,187,False,VALIDATED
158,BITGET,BITGET_target,20250907,±25bps,111315.05,111036.762375,111593.337625,,0,0,True,BAND_NOT_TOUCHED
158,BITGET,BITGET_target,20250907,±50bps,111315.05,110758.47475000001,111871.62525,2025-09-07 08:30:50.702000,187,171,False,VALIDATED
158,BITGET,BITGET_target,20250907,±75bps,111315.05,110480.18712500001,112149.91287500001,2025-09-07 08:27:52.702000,154,127,False,VALIDATED
159,BITGET,BITGET_target,20250907,±25bps,111500.0,111221.25,111778.75,2025-09-07 23:27:22.954000,149,137,False,VALIDATED
159,BITGET,BITGET_target,20250907,±50bps,111500.0,110942.5,112057.49999999999,2025-09-07 23:30:11.954000,123,194,False,VALIDATED
159,BITGET,BITGET_target,20250907,±75bps,111500.0,110663.75,112336.25,2025-09-07 23:22:10.954000,193,158,False,VALIDATED
