date,airline,airline_name,price,market_share,day_of_week,is_weekend,is_holiday,demand_multiplier,coordination_strength,coordination_period,market_event,event_impact,price_change,price_change_pct,market_min_price,market_max_price,market_mean_price,market_std_price,price_vs_market,price_vs_market_pct,market_spread,price_rank
2023-06-07,FR,Ryanair,185.01,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-11.810000000000002,-0.06000406462757846,185.01,202.71,191.9025,7.575915236238257,-6.8925000000000125,-0.03591667643725336,17.700000000000017,1.0
2023-06-07,VS,Virgin Atlantic,190.27,0.25,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-11.810000000000002,-0.05844220110847187,185.01,202.71,191.9025,7.575915236238257,-1.6324999999999932,-0.008506924089055604,17.700000000000017,3.0
2023-06-08,BA,British Airways,198.69,0.35,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-4.02000000000001,-0.019831286073701437,182.64,198.69,189.3275,6.76122954794467,9.362500000000011,0.04945134753271454,16.05000000000001,4.0
2023-06-08,EI,Aer Lingus,188.76,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-0.8600000000000136,-0.0045353865625989975,182.64,198.69,189.3275,6.76122954794467,-0.5674999999999955,-0.002997451505988277,16.05000000000001,3.0
2023-06-08,FR,Ryanair,182.64,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-2.3700000000000045,-0.012810118371979873,182.64,198.69,189.3275,6.76122954794467,-6.6875,-0.035322391094796055,16.05000000000001,1.0
2023-06-08,VS,Virgin Atlantic,187.22,0.25,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-3.0500000000000114,-0.01602985231513121,182.64,198.69,189.3275,6.76122954794467,-2.1074999999999875,-0.011131504931930056,16.05000000000001,2.0
2023-06-09,BA,British Airways,206.2,0.35,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,7.509999999999991,0.03779757411042328,194.31,206.2,197.945,5.555864769172592,8.254999999999995,0.041703503498446516,11.889999999999986,4.0
2023-06-09,EI,Aer Lingus,195.1,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,6.340000000000003,0.033587624496715485,194.31,206.2,197.945,5.555864769172592,-2.844999999999999,-0.014372679279597863,11.889999999999986,2.0
2023-06-09,FR,Ryanair,194.31,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,11.670000000000016,0.06389618922470452,194.31,206.2,197.945,5.555864769172592,-3.634999999999991,-0.0183636868827199,11.889999999999986,1.0
2023-06-09,VS,Virgin Atlantic,196.17,0.25,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,8.949999999999989,0.047804721717765064,194.31,206.2,197.945,5.555864769172592,-1.7750000000000057,-0.008967137336128752,11.889999999999986,3.0
2023-06-10,BA,British Airways,236.34,0.35,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,30.140000000000015,0.14616876818622715,221.44,236.34,227.6,6.321033670743013,8.740000000000009,0.03840070298769776,14.900000000000006,4.0
2023-06-10,EI,Aer Lingus,227.36,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,32.26000000000002,0.16535110199897507,221.44,236.34,227.6,6.321033670743013,-0.23999999999998067,-0.00105448154657285,14.900000000000006,3.0
2023-06-10,FR,Ryanair,221.44,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,27.129999999999995,0.1396222531007154,221.44,236.34,227.6,6.321033670743013,-6.159999999999997,-0.02706502636203865,14.900000000000006,1.0
2023-06-10,VS,Virgin Atlantic,225.26,0.25,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,29.090000000000003,0.1482897486873631,221.44,236.34,227.6,6.321033670743013,-2.3400000000000034,-0.010281195079086132,14.900000000000006,2.0
2023-06-11,BA,British Airways,236.4,0.35,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,0.060000000000002274,0.0002538715410003167,220.03,236.4,226.48250000000002,6.998082475459509,9.91749999999999,0.04378925524047107,16.370000000000005,4.0
2023-06-11,EI,Aer Lingus,224.07,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-3.2900000000000205,-0.014470443349753781,220.03,236.4,226.48250000000002,6.998082475459509,-2.4125000000000227,-0.010652037133111929,16.370000000000005,2.0
2023-06-11,FR,Ryanair,220.03,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-1.4099999999999966,-0.006367413294797619,220.03,236.4,226.48250000000002,6.998082475459509,-6.452500000000015,-0.0284900599384059,16.370000000000005,1.0
2023-06-11,VS,Virgin Atlantic,225.43,0.25,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,0.17000000000001592,0.0007546834768712429,220.03,236.4,226.48250000000002,6.998082475459509,-1.052500000000009,-0.004647158168953491,16.370000000000005,3.0
2023-06-12,BA,British Airways,196.77,0.35,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-39.629999999999995,-0.16763959390862937,183.14,196.77,190.02249999999998,5.689513013723881,6.747500000000031,0.03550895288715827,13.630000000000024,4.0
2023-06-12,EI,Aer Lingus,191.54,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-32.53,-0.14517784620877405,183.14,196.77,190.02249999999998,5.689513013723881,1.5175000000000125,0.0079858964070045,13.630000000000024,3.0
2023-06-12,FR,Ryanair,183.14,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-36.890000000000015,-0.1676589555969641,183.14,196.77,190.02249999999998,5.689513013723881,-6.882499999999993,-0.03621939507163622,13.630000000000024,1.0
2023-06-12,VS,Virgin Atlantic,188.64,0.25,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-36.79000000000002,-0.16319921926983993,183.14,196.77,190.02249999999998,5.689513013723881,-1.3824999999999932,-0.007275454222526245,13.630000000000024,2.0
2023-06-13,BA,British Airways,197.87,0.35,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,1.0999999999999943,0.005590283071606361,183.68,197.87,189.28,6.231645047657963,8.590000000000003,0.04538250211327136,14.189999999999998,4.0
2023-06-13,EI,Aer Lingus,189.64,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-1.9000000000000057,-0.009919599039365123,183.68,197.87,189.28,6.231645047657963,0.3599999999999852,0.0019019442096364393,14.189999999999998,3.0
2023-06-13,FR,Ryanair,183.68,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,0.5400000000000205,0.002948563940155191,183.68,197.87,189.28,6.231645047657963,-5.599999999999994,-0.029585798816568018,14.189999999999998,1.0
2023-06-13,VS,Virgin Atlantic,185.93,0.25,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-2.7099999999999795,-0.014365988125530027,183.68,197.87,189.28,6.231645047657963,-3.3499999999999943,-0.017698647506339784,14.189999999999998,2.0
2023-06-14,BA,British Airways,201.08,0.35,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,3.210000000000008,0.016222772527417106,185.48,201.08,191.92000000000002,6.716750206262956,9.159999999999997,0.047728220091704854,15.600000000000023,4.0
2023-06-14,EI,Aer Lingus,188.79,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-0.8499999999999943,-0.004482176755958633,185.48,201.08,191.92000000000002,6.716750206262956,-3.130000000000024,-0.01630887869945823,15.600000000000023,2.0
2023-06-14,FR,Ryanair,185.48,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,1.799999999999983,0.009799651567944156,185.48,201.08,191.92000000000002,6.716750206262956,-6.440000000000026,-0.03355564818674461,15.600000000000023,1.0
2023-06-14,VS,Virgin Atlantic,192.33,0.25,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,6.400000000000006,0.03442155649975809,185.48,201.08,191.92000000000002,6.716750206262956,0.4099999999999966,0.0021363067944976896,15.600000000000023,3.0
2023-06-15,BA,British Airways,192.93,0.35,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-8.150000000000006,-0.04053113188780588,180.38,192.93,185.52,5.2885221628226855,7.409999999999997,0.039941785252263884,12.550000000000011,4.0
2023-06-15,EI,Aer Lingus,184.36,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-4.429999999999978,-0.02346522591238931,180.38,192.93,185.52,5.2885221628226855,-1.1599999999999966,-0.0062526951272099856,12.550000000000011,2.0
2023-06-15,FR,Ryanair,180.38,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-5.099999999999994,-0.0274962260081949,180.38,192.93,185.52,5.2885221628226855,-5.140000000000015,-0.027705907718844406,12.550000000000011,1.0
2023-06-15,VS,Virgin Atlantic,184.41,0.25,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-7.920000000000016,-0.041179223210107696,180.38,192.93,185.52,5.2885221628226855,-1.1100000000000136,-0.005983182406209646,12.550000000000011,3.0
2023-06-16,BA,British Airways,194.4,0.35,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,1.4699999999999989,0.007619343803451972,180.18,194.4,186.10750000000002,5.965620252748232,8.29249999999999,0.04455758096798887,14.219999999999999,4.0
2023-06-16,EI,Aer Lingus,184.74,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,0.37999999999999545,0.0020611846387501576,180.18,194.4,186.10750000000002,5.965620252748232,-1.3675000000000068,-0.0073479037652969745,14.219999999999999,2.0
2023-06-16,FR,Ryanair,180.18,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-0.19999999999998863,-0.001108770373655532,180.18,194.4,186.10750000000002,5.965620252748232,-5.927500000000009,-0.03184987171392882,14.219999999999999,1.0
2023-06-16,VS,Virgin Atlantic,185.11,0.25,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,0.700000000000017,0.0037958895938399184,180.18,194.4,186.10750000000002,5.965620252748232,-0.9975000000000023,-0.0053598054887632265,14.219999999999999,3.0
2023-06-17,BA,British Airways,213.82,0.35,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,19.419999999999987,0.09989711934156364,199.58,213.82,206.8675,5.8687044282930545,6.952499999999986,0.03360846918921525,14.23999999999998,4.0
2023-06-17,EI,Aer Lingus,206.08,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,21.340000000000003,0.11551369492259389,199.58,213.82,206.8675,5.8687044282930545,-0.7874999999999943,-0.003806784535995235,14.23999999999998,2.0
2023-06-17,FR,Ryanair,199.58,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,19.400000000000006,0.10767010767010765,199.58,213.82,206.8675,5.8687044282930545,-7.287499999999994,-0.0352278632457974,14.23999999999998,1.0
2023-06-17,VS,Virgin Atlantic,207.99,0.25,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,22.879999999999995,0.12360218248608934,199.58,213.82,206.8675,5.8687044282930545,1.1225000000000023,0.005426178592577385,14.23999999999998,3.0
2023-06-18,BA,British Airways,234.55,0.35,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,20.730000000000018,0.09695070620147805,221.62,234.55,225.7625,5.93602771219948,8.787500000000023,0.03892364763855832,12.930000000000007,4.0
2023-06-18,EI,Aer Lingus,222.92,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,16.839999999999975,0.08171583850931663,221.62,234.55,225.7625,5.93602771219948,-2.842500000000001,-0.01259066496871713,12.930000000000007,2.0
2023-06-18,FR,Ryanair,221.62,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,22.039999999999992,0.11043190700470995,221.62,234.55,225.7625,5.93602771219948,-4.142499999999984,-0.018348928630751275,12.930000000000007,1.0
2023-06-18,VS,Virgin Atlantic,223.96,0.25,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,15.969999999999999,0.07678253762200105,221.62,234.55,225.7625,5.93602771219948,-1.8024999999999807,-0.007984054039089666,12.930000000000007,3.0
2023-06-19,BA,British Airways,187.43,0.35,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-47.120000000000005,-0.20089533148582395,175.04,187.43,181.68,5.116711183302541,5.75,0.031649053280493174,12.390000000000015,4.0
2023-06-19,EI,Aer Lingus,182.83,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-40.089999999999975,-0.1798403014534361,175.04,187.43,181.68,5.116711183302541,1.1500000000000057,0.006329810656098666,12.390000000000015,3.0
2023-06-19,FR,Ryanair,175.04,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-46.58000000000001,-0.21017958667990255,175.04,187.43,181.68,5.116711183302541,-6.640000000000015,-0.03654777630999568,12.390000000000015,1.0
2023-06-19,VS,Virgin Atlantic,181.42,0.25,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-42.54000000000002,-0.18994463297017328,175.04,187.43,181.68,5.116711183302541,-0.2600000000000193,-0.0014310876265963195,12.390000000000015,2.0
2023-06-20,BA,British Airways,207.0,0.35,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,19.569999999999993,0.10441231393053396,192.91,207.0,197.6625,6.38556901667084,9.337500000000006,0.0472396129766648,14.090000000000003,4.0
2023-06-20,EI,Aer Lingus,196.38,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,13.549999999999983,0.07411256358365681,192.91,207.0,197.6625,6.38556901667084,-1.2824999999999989,-0.006488332384746722,14.090000000000003,3.0
2023-06-20,FR,Ryanair,192.91,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,17.870000000000005,0.10209095063985374,192.91,207.0,197.6625,6.38556901667084,-4.752499999999998,-0.02404350850565989,14.090000000000003,1.0
2023-06-20,VS,Virgin Atlantic,194.36,0.25,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,12.940000000000026,0.07132620438760906,192.91,207.0,197.6625,6.38556901667084,-3.3024999999999807,-0.016707772086258045,14.090000000000003,2.0
2023-06-21,BA,British Airways,189.18,0.35,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-17.819999999999993,-0.08608695652173914,174.88,189.18,180.925,5.993855186772536,8.254999999999995,0.045626640873290006,14.300000000000011,4.0
2023-06-21,EI,Aer Lingus,179.25,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-17.129999999999995,-0.08722884204094106,174.88,189.18,180.925,5.993855186772536,-1.6750000000000114,-0.00925797982589477,14.300000000000011,2.0
2023-06-21,FR,Ryanair,174.88,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-18.03,-0.09346327302887358,174.88,189.18,180.925,5.993855186772536,-6.045000000000016,-0.03341163465524397,14.300000000000011,1.0
2023-06-21,VS,Virgin Atlantic,180.39,0.25,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-13.970000000000027,-0.07187692940934365,174.88,189.18,180.925,5.993855186772536,-0.535000000000025,-0.0029570263921515822,14.300000000000011,3.0
2023-06-22,BA,British Airways,205.6,0.35,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,16.419999999999987,0.08679564435986875,191.54,205.6,198.04,5.776406033743362,7.560000000000002,0.038174106241163415,14.060000000000002,4.0
2023-06-22,EI,Aer Lingus,197.77,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,18.52000000000001,0.1033193863319386,191.54,205.6,198.04,5.776406033743362,-0.2699999999999818,-0.0013633609371843155,14.060000000000002,3.0
2023-06-22,FR,Ryanair,191.54,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,16.659999999999997,0.09526532479414462,191.54,205.6,198.04,5.776406033743362,-6.5,-0.03282165219147647,14.060000000000002,1.0
2023-06-22,VS,Virgin Atlantic,197.25,0.25,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,16.860000000000014,0.0934641609845337,191.54,205.6,198.04,5.776406033743362,-0.789999999999992,-0.003989093112502485,14.060000000000002,2.0
2023-06-23,BA,British Airways,190.35,0.35,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-15.25,-0.07417315175097272,174.95,190.35,182.39,6.469111221798562,7.960000000000008,0.04364274357146778,15.400000000000006,4.0
2023-06-23,EI,Aer Lingus,183.96,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-13.810000000000002,-0.06982858876472675,174.95,190.35,182.39,6.469111221798562,1.5700000000000216,0.008607928066231821,15.400000000000006,3.0
2023-06-23,FR,Ryanair,174.95,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-16.590000000000003,-0.08661376213845673,174.95,190.35,182.39,6.469111221798562,-7.439999999999998,-0.040791710071824104,15.400000000000006,1.0
2023-06-23,VS,Virgin Atlantic,180.3,0.25,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-16.94999999999999,-0.0859315589353612,174.95,190.35,182.39,6.469111221798562,-2.089999999999975,-0.011458961565875185,15.400000000000006,2.0
2023-06-24,BA,British Airways,241.2,0.35,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,50.849999999999994,0.2671394799054374,227.22,241.2,231.89249999999998,6.486773080661906,9.307500000000005,0.04013713250751967,13.97999999999999,4.0
2023-06-24,EI,Aer Lingus,231.45,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,47.48999999999998,0.2581539465101108,227.22,241.2,231.89249999999998,6.486773080661906,-0.44249999999999545,-0.0019082117791648953,13.97999999999999,3.0
2023-06-24,FR,Ryanair,227.7,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,52.75,0.3015147184909974,227.22,241.2,231.89249999999998,6.486773080661906,-4.1924999999999955,-0.018079498043274345,13.97999999999999,2.0
2023-06-24,VS,Virgin Atlantic,227.22,0.25,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,46.91999999999999,0.26023294509151396,227.22,241.2,231.89249999999998,6.486773080661906,-4.672499999999985,-0.02014942268508031,13.97999999999999,1.0
2023-06-25,BA,British Airways,231.52,0.35,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-9.679999999999978,-0.040132669983416136,219.63,231.52,224.7525,5.229559414201807,6.7675000000000125,0.03011089976752211,11.890000000000015,4.0
2023-06-25,EI,Aer Lingus,221.85,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-9.599999999999994,-0.04147764095917039,219.63,231.52,224.7525,5.229559414201807,-2.9025000000000034,-0.012914205626188823,11.890000000000015,2.0
2023-06-25,FR,Ryanair,219.63,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-8.069999999999993,-0.03544137022397886,219.63,231.52,224.7525,5.229559414201807,-5.122500000000002,-0.02279173757800248,11.890000000000015,1.0
2023-06-25,VS,Virgin Atlantic,226.01,0.25,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-1.210000000000008,-0.005325235454625488,219.63,231.52,224.7525,5.229559414201807,1.2574999999999932,0.005595043436669195,11.890000000000015,3.0
2023-06-26,BA,British Airways,186.11,0.35,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-45.41,-0.19613856254319284,171.75,186.11,177.9675,6.048770536232961,8.142500000000013,0.045752735752314394,14.360000000000014,4.0
2023-06-26,EI,Aer Lingus,175.79,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-46.06,-0.20761775974757724,171.75,186.11,177.9675,6.048770536232961,-2.177500000000009,-0.012235380055347236,14.360000000000014,2.0
2023-06-26,FR,Ryanair,171.75,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-47.879999999999995,-0.2180030050539543,171.75,186.11,177.9675,6.048770536232961,-6.217500000000001,-0.03493615407307515,14.360000000000014,1.0
2023-06-26,VS,Virgin Atlantic,178.22,0.25,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-47.78999999999999,-0.21145082076014332,171.75,186.11,177.9675,6.048770536232961,0.2524999999999977,0.0014187983761079844,14.360000000000014,3.0
2023-06-27,BA,British Airways,179.55,0.35,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-6.560000000000002,-0.03524797162968141,167.52,179.55,173.41,4.921889880929886,6.140000000000015,0.0354074159506373,12.030000000000001,4.0
2023-06-27,EI,Aer Lingus,172.93,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-2.859999999999985,-0.016269412367028724,167.52,179.55,173.41,4.921889880929886,-0.47999999999998977,-0.002768006458681678,12.030000000000001,2.0
2023-06-27,FR,Ryanair,167.52,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-4.22999999999999,-0.024628820960698627,167.52,179.55,173.41,4.921889880929886,-5.889999999999986,-0.03396574592007374,12.030000000000001,1.0
2023-06-27,VS,Virgin Atlantic,173.64,0.25,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-4.5800000000000125,-0.025698574795196993,167.52,179.55,173.41,4.921889880929886,0.22999999999998977,0.0013263364281182733,12.030000000000001,3.0
2023-06-28,BA,British Airways,195.59,0.35,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,16.039999999999992,0.08933444722918393,177.08,195.59,186.48000000000002,7.566491921623902,9.109999999999985,0.04885242385242377,18.50999999999999,4.0
2023-06-28,EI,Aer Lingus,187.05,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,14.120000000000005,0.08165153530330205,177.08,195.59,186.48000000000002,7.566491921623902,0.5699999999999932,0.0030566280566280196,18.50999999999999,3.0
2023-06-28,FR,Ryanair,177.08,0.2,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,9.560000000000002,0.05706781279847184,177.08,195.59,186.48000000000002,7.566491921623902,-9.400000000000006,-0.05040755040755043,18.50999999999999,1.0
2023-06-28,VS,Virgin Atlantic,186.2,0.25,2,False,False,1.0,0.9,Summer peak coordination,normal,0.0,12.560000000000002,0.0723335636950011,177.08,195.59,186.48000000000002,7.566491921623902,-0.28000000000002956,-0.0015015015015016598,18.50999999999999,2.0
2023-06-29,BA,British Airways,199.95,0.35,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,4.359999999999985,0.022291528196737964,186.93,199.95,191.9975,5.801260638861171,7.952499999999986,0.04141981015377797,13.019999999999982,4.0
2023-06-29,EI,Aer Lingus,188.57,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,1.5199999999999818,0.008126169473402722,186.93,199.95,191.9975,5.801260638861171,-3.427500000000009,-0.01785179494524673,13.019999999999982,2.0
2023-06-29,FR,Ryanair,186.93,0.2,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,9.849999999999994,0.05562457646261576,186.93,199.95,191.9975,5.801260638861171,-5.0674999999999955,-0.02639357283297957,13.019999999999982,1.0
2023-06-29,VS,Virgin Atlantic,192.54,0.25,3,False,False,1.0,0.9,Summer peak coordination,normal,0.0,6.340000000000003,0.03404940923737909,186.93,199.95,191.9975,5.801260638861171,0.5424999999999898,0.0028255576244481818,13.019999999999982,3.0
2023-06-30,BA,British Airways,202.59,0.35,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,2.640000000000015,0.013203300825206377,190.35,202.59,194.6825,5.410467478262245,7.907499999999999,0.04061741553555147,12.240000000000009,4.0
2023-06-30,EI,Aer Lingus,193.15,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,4.5800000000000125,0.024288062788354603,190.35,202.59,194.6825,5.410467478262245,-1.5324999999999989,-0.007871791249855528,12.240000000000009,3.0
2023-06-30,FR,Ryanair,190.35,0.2,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,3.4199999999999875,0.01829561868078944,190.35,202.59,194.6825,5.410467478262245,-4.33250000000001,-0.022254183092984783,12.240000000000009,1.0
2023-06-30,VS,Virgin Atlantic,192.64,0.25,4,False,False,1.0,0.9,Summer peak coordination,normal,0.0,0.09999999999999432,0.0005193725979018016,190.35,202.59,194.6825,5.410467478262245,-2.042500000000018,-0.010491441192711302,12.240000000000009,2.0
2023-07-01,BA,British Airways,242.26,0.35,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,39.66999999999999,0.19581420603188704,225.54,242.26,231.3575,7.624838249650487,10.902500000000003,0.04712403963562886,16.72,4.0
2023-07-01,EI,Aer Lingus,230.91,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,37.75999999999999,0.1954957287082577,225.54,242.26,231.3575,7.624838249650487,-0.4474999999999909,-0.001934235976789129,16.72,3.0
2023-07-01,FR,Ryanair,225.54,0.2,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,35.19,0.184869976359338,225.54,242.26,231.3575,7.624838249650487,-5.8174999999999955,-0.02514506769825917,16.72,1.0
2023-07-01,VS,Virgin Atlantic,226.72,0.25,5,True,False,1.2,0.9,Summer peak coordination,normal,0.0,34.08000000000001,0.17691029900332245,225.54,242.26,231.3575,7.624838249650487,-4.637499999999989,-0.02004473596058044,16.72,2.0
2023-07-02,BA,British Airways,232.58,0.35,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-9.679999999999978,-0.039957070915545234,221.24,232.58,224.5975,5.35183691206426,7.982500000000016,0.035541357316978224,11.340000000000003,4.0
2023-07-02,EI,Aer Lingus,222.63,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-8.280000000000001,-0.035858126542808844,221.24,232.58,224.5975,5.35183691206426,-1.9675000000000011,-0.008760115317401134,11.340000000000003,3.0
2023-07-02,FR,Ryanair,221.24,0.2,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-4.299999999999983,-0.01906535426088496,221.24,232.58,224.5975,5.35183691206426,-3.3574999999999875,-0.014948964258284209,11.340000000000003,1.0
2023-07-02,VS,Virgin Atlantic,221.94,0.25,6,True,False,1.2,0.9,Summer peak coordination,normal,0.0,-4.780000000000001,-0.02108327452364145,221.24,232.58,224.5975,5.35183691206426,-2.657499999999999,-0.011832277741292752,11.340000000000003,2.0
2023-07-03,BA,British Airways,203.9,0.35,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-28.680000000000007,-0.1233124086335885,189.19,203.9,195.6525,6.112132061182368,8.247500000000002,0.042153818632524515,14.710000000000008,4.0
2023-07-03,EI,Aer Lingus,195.35,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-27.28,-0.1225351480034137,189.19,203.9,195.6525,6.112132061182368,-0.3025000000000091,-0.0015461085342636004,14.710000000000008,3.0
2023-07-03,FR,Ryanair,189.19,0.2,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-32.05000000000001,-0.1448653046465378,189.19,203.9,195.6525,6.112132061182368,-6.462500000000006,-0.03303050050472141,14.710000000000008,1.0
2023-07-03,VS,Virgin Atlantic,194.17,0.25,0,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-27.77000000000001,-0.12512390736235024,189.19,203.9,195.6525,6.112132061182368,-1.482500000000016,-0.007577209593539648,14.710000000000008,2.0
2023-07-04,BA,British Airways,201.95,0.35,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-1.950000000000017,-0.009563511525257584,187.19,201.95,193.6025,6.272146761675784,8.347499999999997,0.04311669529060832,14.759999999999991,4.0
2023-07-04,EI,Aer Lingus,194.27,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-1.079999999999984,-0.005528538520603976,187.19,201.95,193.6025,6.272146761675784,0.6675000000000182,0.0034477860564818027,14.759999999999991,3.0
2023-07-04,FR,Ryanair,187.19,0.2,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-2.0,-0.010571383265500334,187.19,201.95,193.6025,6.272146761675784,-6.412499999999994,-0.03312198964372875,14.759999999999991,1.0
2023-07-04,VS,Virgin Atlantic,191.0,0.25,1,False,False,1.0,0.9,Summer peak coordination,normal,0.0,-3.1699999999999875,-0.016325899984549586,187.19,201.95,193.6025,6.272146761675784,-2.602499999999992,-0.013442491703361228,14.759999999999991,2.0
