timestamp,exchange,symbol,bid_price,ask_price,bid_volume,ask_volume,spread,mid_price,coordination_strength
2025-09-11 14:10:18.301626,coinbase,BTC/USD,46633.84,46636.62,48.11,49.61,0.6,46635.23,0.1
2025-09-11 14:11:18.301626,coinbase,BTC/USD,46645.42,46652.99,2597.89,2131.81,1.62,46649.2,0.1
2025-09-11 14:12:18.301626,coinbase,BTC/USD,46642.28,46649.35,39.24,37.59,1.52,46645.82,0.1
2025-09-11 14:13:18.301626,coinbase,BTC/USD,46566.74,46571.9,709.95,505.77,1.11,46569.32,0.1
2025-09-11 14:14:18.301626,coinbase,BTC/USD,46539.65,46545.36,2058.97,1756.75,1.23,46542.5,0.1
2025-09-11 14:15:18.301626,coinbase,BTC/USD,46537.56,46540.63,1461.78,1579.24,0.66,46539.1,0.1
2025-09-11 14:16:18.301626,coinbase,BTC/USD,46517.29,46525.28,211.35,159.45,1.72,46521.29,0.1
2025-09-11 14:17:18.301626,coinbase,BTC/USD,46486.15,46490.29,641.61,793.54,0.89,46488.22,0.1
2025-09-11 14:18:18.301626,coinbase,BTC/USD,46408.28,46416.73,472.59,395.82,1.82,46412.5,0.1
2025-09-11 14:19:18.301626,coinbase,BTC/USD,46357.72,46361.82,334.05,347.78,0.88,46359.77,0.1
2025-09-11 14:20:18.301626,coinbase,BTC/USD,46361.04,46366.76,59.58,53.86,1.23,46363.9,0.1
2025-09-11 14:21:18.301626,coinbase,BTC/USD,46382.43,46388.71,513.15,557.82,1.35,46385.57,0.1
2025-09-11 14:22:18.301626,coinbase,BTC/USD,46315.99,46320.65,438.42,399.72,1.01,46318.32,0.1
2025-09-11 14:23:18.301626,coinbase,BTC/USD,46168.82,46172.21,162.38,220.37,0.74,46170.51,0.1
2025-09-11 14:24:18.301626,coinbase,BTC/USD,46130.65,46139.54,1137.18,904.41,1.92,46135.09,0.1
2025-09-11 14:25:18.301626,coinbase,BTC/USD,46143.94,46148.72,1108.23,1410.14,1.04,46146.33,0.1
2025-09-11 14:26:18.301626,coinbase,BTC/USD,46263.68,46269.27,5420.01,6141.12,1.21,46266.47,0.1
2025-09-11 14:27:18.301626,coinbase,BTC/USD,46204.77,46212.8,1390.23,1430.22,1.74,46208.78,0.1
2025-09-11 14:28:18.301626,coinbase,BTC/USD,46102.32,46111.3,79.87,73.04,1.95,46106.81,0.1
2025-09-11 14:29:18.301626,coinbase,BTC/USD,46100.06,46106.39,1543.5,1557.63,1.37,46103.23,0.1
2025-09-11 14:30:18.301626,coinbase,BTC/USD,46170.54,46173.87,235.35,238.27,0.72,46172.2,0.1
2025-09-11 14:31:18.301626,coinbase,BTC/USD,46113.81,46122.56,86.45,70.75,1.9,46118.18,0.1
2025-09-11 14:32:18.301626,coinbase,BTC/USD,46052.86,46057.85,1498.71,1455.44,1.08,46055.35,0.1
2025-09-11 14:33:18.301626,coinbase,BTC/USD,46041.05,46048.22,492.36,578.1,1.56,46044.64,0.1
2025-09-11 14:34:18.301626,coinbase,BTC/USD,45993.11,45998.06,2860.44,2479.56,1.08,45995.59,0.1
2025-09-11 14:35:18.301626,coinbase,BTC/USD,45947.97,45951.42,815.82,614.26,0.75,45949.7,0.1
2025-09-11 14:36:18.301626,coinbase,BTC/USD,45992.57,46000.64,1090.11,1281.91,1.75,45996.6,0.1
2025-09-11 14:37:18.301626,coinbase,BTC/USD,45907.88,45914.1,679.93,626.48,1.36,45910.99,0.1
2025-09-11 14:38:18.301626,coinbase,BTC/USD,45929.35,45937.93,17.34,12.74,1.87,45933.64,0.1
2025-09-11 14:39:18.301626,coinbase,BTC/USD,45962.05,45965.19,496.4,659.88,0.68,45963.62,0.1
2025-09-11 14:40:18.301626,coinbase,BTC/USD,46012.95,46016.77,94.04,106.3,0.83,46014.86,0.1
2025-09-11 14:41:18.301626,coinbase,BTC/USD,45978.44,45985.71,532.32,582.62,1.58,45982.07,0.1
2025-09-11 14:42:18.301626,coinbase,BTC/USD,46008.66,46015.31,249.4,324.25,1.45,46011.98,0.1
2025-09-11 14:43:18.301626,coinbase,BTC/USD,46038.58,46041.34,1201.15,1099.73,0.6,46039.96,0.1
2025-09-11 14:44:18.301626,coinbase,BTC/USD,47387.5,47393.35,951.08,869.94,1.24,46010.12,0.3
2025-09-11 14:45:18.301626,coinbase,BTC/USD,47391.15,47396.98,559.4,442.7,1.23,46013.65,0.3
2025-09-11 14:46:18.301626,coinbase,BTC/USD,47294.7,47299.72,882.51,878.35,1.06,45919.62,0.3
2025-09-11 14:47:18.301626,coinbase,BTC/USD,47283.24,47291.56,640.09,735.23,1.76,45910.1,0.3
2025-09-11 14:48:18.301626,coinbase,BTC/USD,47336.68,47345.27,1603.64,1750.44,1.82,45962.11,0.3
2025-09-11 14:49:18.301626,coinbase,BTC/USD,47369.53,47371.97,1942.39,2214.44,0.51,45991.02,0.3
2025-09-11 14:50:18.301626,coinbase,BTC/USD,47455.62,47460.23,599.97,509.99,0.97,46075.65,0.3
2025-09-11 14:51:18.301626,coinbase,BTC/USD,47450.85,47456.42,142.08,166.57,1.17,46071.49,0.3
2025-09-11 14:52:18.301626,coinbase,BTC/USD,47401.09,47405.01,122.09,113.55,0.83,46022.38,0.3
2025-09-11 14:53:18.301626,coinbase,BTC/USD,47330.71,47337.29,143.79,130.91,1.39,45955.34,0.3
2025-09-11 14:54:18.301626,coinbase,BTC/USD,47336.12,47345.57,248.95,190.27,2.0,45961.98,0.3
2025-09-11 14:55:18.301626,coinbase,BTC/USD,47286.55,47289.08,465.32,520.34,0.54,45910.5,0.3
2025-09-11 14:56:18.301626,coinbase,BTC/USD,47300.61,47304.89,57.51,66.3,0.91,45925.0,0.3
2025-09-11 14:57:18.301626,coinbase,BTC/USD,47227.27,47233.02,1087.19,1020.92,1.22,45854.51,0.3
2025-09-11 14:58:18.301626,coinbase,BTC/USD,47234.68,47244.05,101.07,129.37,1.98,45863.46,0.3
2025-09-11 14:59:18.301626,coinbase,BTC/USD,47216.73,47222.79,2724.29,2776.77,1.28,45844.43,0.3
2025-09-11 15:00:18.301626,coinbase,BTC/USD,47155.08,47163.64,594.39,654.34,1.82,45785.78,0.3
2025-09-11 15:01:18.301626,coinbase,BTC/USD,47249.69,47255.14,2053.19,1893.07,1.15,45876.13,0.3
2025-09-11 15:02:18.301626,coinbase,BTC/USD,47130.95,47135.5,1874.75,2337.17,0.96,45760.41,0.3
2025-09-11 15:03:18.301626,coinbase,BTC/USD,47173.9,47180.78,25.03,24.94,1.46,45803.24,0.3
2025-09-11 15:04:18.301626,coinbase,BTC/USD,45788.44,45792.81,9.44,8.16,0.96,45790.63,0.1
2025-09-11 15:05:18.301626,coinbase,BTC/USD,45754.37,45762.33,130.38,116.87,1.74,45758.35,0.1
2025-09-11 15:06:18.301626,coinbase,BTC/USD,45761.5,45769.48,340.53,299.64,1.74,45765.49,0.1
2025-09-11 15:07:18.301626,coinbase,BTC/USD,45667.06,45676.02,894.82,803.97,1.96,45671.54,0.1
2025-09-11 15:08:18.301626,coinbase,BTC/USD,45716.45,45721.56,916.65,958.94,1.12,45719.0,0.1
2025-09-11 15:09:18.301626,coinbase,BTC/USD,45694.58,45702.05,989.52,858.93,1.63,45698.31,0.1
2025-09-11 15:10:18.301626,coinbase,BTC/USD,45697.33,45703.95,658.83,620.46,1.45,45700.64,0.1
2025-09-11 15:11:18.301626,coinbase,BTC/USD,45732.67,45736.32,47.39,53.49,0.8,45734.49,0.1
2025-09-11 15:12:18.301626,coinbase,BTC/USD,45733.85,45738.94,1403.33,1493.27,1.11,45736.4,0.1
2025-09-11 15:13:18.301626,coinbase,BTC/USD,45700.09,45704.72,1037.9,922.54,1.01,45702.41,0.1
2025-09-11 15:14:18.301626,coinbase,BTC/USD,45666.42,45674.92,111.24,156.43,1.86,45670.67,0.1
2025-09-11 15:15:18.301626,coinbase,BTC/USD,45677.5,45683.72,598.95,822.23,1.36,45680.61,0.1
2025-09-11 15:16:18.301626,coinbase,BTC/USD,45652.17,45655.5,777.02,611.84,0.73,45653.84,0.1
2025-09-11 15:17:18.301626,coinbase,BTC/USD,45593.42,45596.99,610.04,668.0,0.78,45595.21,0.1
2025-09-11 15:18:18.301626,coinbase,BTC/USD,45590.72,45598.76,312.07,339.84,1.76,45594.74,0.1
2025-09-11 15:19:18.301626,coinbase,BTC/USD,45600.56,45604.58,836.81,663.38,0.88,45602.57,0.1
2025-09-11 15:20:18.301626,coinbase,BTC/USD,45558.31,45562.26,564.83,647.01,0.87,45560.28,0.1
2025-09-11 15:21:18.301626,coinbase,BTC/USD,45550.33,45557.58,2361.16,1792.29,1.59,45553.96,0.1
2025-09-11 15:22:18.301626,coinbase,BTC/USD,45602.4,45609.33,206.11,223.77,1.52,45605.86,0.1
2025-09-11 15:23:18.301626,coinbase,BTC/USD,45601.78,45605.88,372.5,452.56,0.9,45603.83,0.1
2025-09-11 15:24:18.301626,coinbase,BTC/USD,45589.43,45594.16,401.42,474.14,1.04,45591.79,0.1
2025-09-11 15:25:18.301626,coinbase,BTC/USD,45485.7,45491.72,798.13,715.62,1.32,45488.71,0.1
2025-09-11 15:26:18.301626,coinbase,BTC/USD,45492.35,45495.34,1317.34,1624.68,0.66,45493.85,0.1
2025-09-11 15:27:18.301626,coinbase,BTC/USD,45522.65,45525.12,4019.78,5827.98,0.54,45523.88,0.1
2025-09-11 15:28:18.301626,coinbase,BTC/USD,45484.33,45492.65,552.77,646.82,1.83,45488.49,0.1
2025-09-11 15:29:18.301626,coinbase,BTC/USD,45419.32,45423.87,555.48,546.37,1.0,45421.59,0.1
2025-09-11 15:30:18.301626,coinbase,BTC/USD,45483.17,45489.64,977.39,1169.98,1.42,45486.41,0.1
2025-09-11 15:31:18.301626,coinbase,BTC/USD,45519.72,45524.51,685.77,787.32,1.05,45522.11,0.1
2025-09-11 15:32:18.301626,coinbase,BTC/USD,45522.33,45524.86,707.06,725.83,0.55,45523.6,0.1
2025-09-11 15:33:18.301626,coinbase,BTC/USD,45629.48,45632.76,1325.67,1589.74,0.72,45631.12,0.1
2025-09-11 15:34:18.301626,coinbase,BTC/USD,45766.01,45772.98,450.26,623.62,1.52,45769.49,0.1
2025-09-11 15:35:18.301626,coinbase,BTC/USD,45790.03,45794.42,690.84,642.1,0.96,45792.22,0.1
2025-09-11 15:36:18.301626,coinbase,BTC/USD,45831.08,45834.43,575.93,491.27,0.73,45832.75,0.1
2025-09-11 15:37:18.301626,coinbase,BTC/USD,45863.57,45871.25,738.19,785.07,1.68,45867.41,0.1
2025-09-11 15:38:18.301626,coinbase,BTC/USD,45848.83,45857.29,132.59,119.54,1.85,45853.06,0.1
2025-09-11 15:39:18.301626,coinbase,BTC/USD,45865.7,45874.15,1858.68,1569.16,1.84,45869.93,0.1
2025-09-11 15:40:18.301626,coinbase,BTC/USD,45915.76,45919.84,24.96,24.67,0.89,45917.8,0.1
2025-09-11 15:41:18.301626,coinbase,BTC/USD,46028.33,46034.32,1371.75,1354.02,1.3,46031.32,0.1
2025-09-11 15:42:18.301626,coinbase,BTC/USD,46033.46,46038.11,1559.03,1534.1,1.01,46035.79,0.1
2025-09-11 15:43:18.301626,coinbase,BTC/USD,46039.62,46044.22,200.77,176.28,1.0,46041.92,0.1
2025-09-11 15:44:18.301626,coinbase,BTC/USD,46035.8,46042.65,78.07,93.21,1.49,46039.23,0.1
2025-09-11 15:45:18.301626,coinbase,BTC/USD,46104.92,46108.1,2114.02,1808.49,0.69,46106.51,0.1
2025-09-11 15:46:18.301626,coinbase,BTC/USD,46125.06,46127.47,261.9,232.79,0.52,46126.27,0.1
2025-09-11 15:47:18.301626,coinbase,BTC/USD,46125.84,46133.82,3100.98,3926.46,1.73,46129.83,0.1
2025-09-11 15:48:18.301626,coinbase,BTC/USD,46040.99,46043.86,862.33,921.63,0.62,46042.43,0.1
2025-09-11 15:49:18.301626,coinbase,BTC/USD,45999.39,46002.63,3242.27,2610.04,0.7,46001.01,0.1
2025-09-11 15:50:18.301626,coinbase,BTC/USD,45989.41,45992.14,368.63,459.37,0.59,45990.78,0.1
2025-09-11 15:51:18.301626,coinbase,BTC/USD,46015.79,46024.76,399.52,432.75,1.95,46020.28,0.1
2025-09-11 15:52:18.301626,coinbase,BTC/USD,46028.48,46034.73,2134.96,2222.42,1.36,46031.61,0.1
2025-09-11 15:53:18.301626,coinbase,BTC/USD,46062.87,46071.78,467.98,339.71,1.94,46067.32,0.1
2025-09-11 15:54:18.301626,coinbase,BTC/USD,46035.16,46043.96,149.31,140.83,1.91,46039.56,0.1
2025-09-11 15:55:18.301626,coinbase,BTC/USD,45967.46,45974.06,751.67,901.93,1.44,45970.76,0.1
2025-09-11 15:56:18.301626,coinbase,BTC/USD,45948.94,45953.22,1209.22,1122.36,0.93,45951.08,0.1
2025-09-11 15:57:18.301626,coinbase,BTC/USD,45894.75,45903.18,1695.12,1370.65,1.84,45898.96,0.1
2025-09-11 15:58:18.301626,coinbase,BTC/USD,45976.34,45983.28,341.19,348.12,1.51,45979.81,0.1
2025-09-11 15:59:18.301626,coinbase,BTC/USD,45986.68,45992.25,5.26,4.7,1.21,45989.47,0.1
2025-09-11 16:00:18.301626,coinbase,BTC/USD,46021.55,46026.19,1794.98,1685.62,1.01,46023.87,0.1
2025-09-11 16:01:18.301626,coinbase,BTC/USD,45942.3,45951.21,251.5,262.96,1.94,45946.75,0.1
2025-09-11 16:02:18.301626,coinbase,BTC/USD,45906.21,45914.31,119.44,126.11,1.76,45910.26,0.1
2025-09-11 16:03:18.301626,coinbase,BTC/USD,45872.67,45875.36,320.59,379.23,0.59,45874.02,0.1
2025-09-11 16:04:18.301626,coinbase,BTC/USD,45904.46,45909.82,287.85,287.59,1.17,45907.14,0.1
2025-09-11 16:05:18.301626,coinbase,BTC/USD,45858.19,45864.51,144.88,153.71,1.38,45861.35,0.1
2025-09-11 16:06:18.301626,coinbase,BTC/USD,45906.25,45911.66,2054.13,1583.3,1.18,45908.96,0.1
2025-09-11 16:07:18.301626,coinbase,BTC/USD,45886.95,45889.29,2075.23,2043.41,0.51,45888.12,0.1
2025-09-11 16:08:18.301626,coinbase,BTC/USD,45741.37,45744.08,1348.96,1253.61,0.59,45742.72,0.1
2025-09-11 16:09:18.301626,coinbase,BTC/USD,45715.4,45721.87,1008.89,1274.08,1.41,45718.64,0.1
2025-09-11 16:10:18.301626,coinbase,BTC/USD,45742.24,45750.47,359.91,428.67,1.8,45746.36,0.1
2025-09-11 16:11:18.301626,coinbase,BTC/USD,45852.76,45858.72,396.83,301.03,1.3,45855.74,0.1
2025-09-11 16:12:18.301626,coinbase,BTC/USD,45844.06,45846.88,173.6,194.71,0.62,45845.47,0.1
2025-09-11 16:13:18.301626,coinbase,BTC/USD,45870.35,45877.64,820.52,780.08,1.59,45873.99,0.1
2025-09-11 16:14:18.301626,coinbase,BTC/USD,45863.67,45872.18,2212.72,2562.34,1.86,45867.92,0.1
2025-09-11 16:15:18.301626,coinbase,BTC/USD,45886.24,45893.54,936.33,932.6,1.59,45889.89,0.1
2025-09-11 16:16:18.301626,coinbase,BTC/USD,45881.57,45884.02,234.68,242.97,0.53,45882.79,0.1
2025-09-11 16:17:18.301626,coinbase,BTC/USD,45923.95,45932.86,365.97,299.07,1.94,45928.4,0.1
2025-09-11 16:18:18.301626,coinbase,BTC/USD,45994.69,46002.66,388.67,361.46,1.73,45998.68,0.1
2025-09-11 16:19:18.301626,coinbase,BTC/USD,46021.23,46024.84,747.47,673.68,0.78,46023.03,0.1
2025-09-11 16:20:18.301626,coinbase,BTC/USD,46099.93,46108.44,430.18,386.94,1.84,46104.18,0.1
2025-09-11 16:21:18.301626,coinbase,BTC/USD,46089.61,46096.68,1295.63,988.46,1.53,46093.14,0.1
2025-09-11 16:22:18.301626,coinbase,BTC/USD,46022.32,46025.52,858.23,907.59,0.7,46023.92,0.1
2025-09-11 16:23:18.301626,coinbase,BTC/USD,46056.64,46063.67,434.66,593.27,1.53,46060.15,0.1
2025-09-11 16:24:18.301626,coinbase,BTC/USD,47368.89,47375.02,764.7,622.09,1.29,45992.19,0.3
2025-09-11 16:25:18.301626,coinbase,BTC/USD,47340.69,47346.22,46.96,61.02,1.17,45964.52,0.3
2025-09-11 16:26:18.301626,coinbase,BTC/USD,47297.6,47306.16,1908.07,1810.19,1.81,45924.16,0.3
2025-09-11 16:27:18.301626,coinbase,BTC/USD,47341.81,47347.31,359.06,302.14,1.16,45965.59,0.3
2025-09-11 16:28:18.301626,coinbase,BTC/USD,47262.37,47271.65,2993.35,2936.73,1.96,45890.3,0.3
2025-09-11 16:29:18.301626,coinbase,BTC/USD,47262.64,47267.8,1993.85,1689.94,1.09,45888.56,0.3
2025-09-11 16:30:18.301626,coinbase,BTC/USD,47204.35,47208.88,1522.79,1634.77,0.96,45831.66,0.3
2025-09-11 16:31:18.301626,coinbase,BTC/USD,47105.77,47109.95,44.97,52.21,0.89,45735.79,0.3
2025-09-11 16:32:18.301626,coinbase,BTC/USD,47047.8,47051.45,1841.56,1832.51,0.78,45679.25,0.3
2025-09-11 16:33:18.301626,coinbase,BTC/USD,47025.38,47032.29,4015.39,3630.09,1.47,45659.06,0.3
2025-09-11 16:34:18.301626,coinbase,BTC/USD,47067.35,47072.99,90.55,98.4,1.2,45699.19,0.3
2025-09-11 16:35:18.301626,coinbase,BTC/USD,47004.13,47013.28,901.92,927.85,1.95,45639.52,0.3
2025-09-11 16:36:18.301626,coinbase,BTC/USD,47043.04,47052.39,342.8,258.75,1.99,45677.39,0.3
2025-09-11 16:37:18.301626,coinbase,BTC/USD,47031.86,47037.22,956.03,862.21,1.14,45664.6,0.3
2025-09-11 16:38:18.301626,coinbase,BTC/USD,47126.29,47133.3,1798.58,2120.45,1.49,45757.09,0.3
2025-09-11 16:39:18.301626,coinbase,BTC/USD,47101.51,47110.56,1748.29,2080.14,1.92,45734.01,0.3
2025-09-11 16:40:18.301626,coinbase,BTC/USD,47114.55,47118.68,599.02,578.79,0.88,45744.29,0.3
2025-09-11 16:41:18.301626,coinbase,BTC/USD,47075.05,47080.15,5727.94,5178.34,1.08,45706.41,0.3
2025-09-11 16:42:18.301626,coinbase,BTC/USD,47018.63,47024.55,1870.21,1651.94,1.26,45652.03,0.3
2025-09-11 16:43:18.301626,coinbase,BTC/USD,47022.57,47028.31,2389.19,2292.33,1.22,45655.77,0.3
2025-09-11 16:44:18.301626,coinbase,BTC/USD,45512.05,45517.99,183.96,163.22,1.3,45515.02,0.1
2025-09-11 16:45:18.301626,coinbase,BTC/USD,45538.74,45543.92,6590.56,6715.68,1.14,45541.33,0.1
2025-09-11 16:46:18.301626,coinbase,BTC/USD,45574.99,45577.9,61.26,47.1,0.64,45576.44,0.1
2025-09-11 16:47:18.301626,coinbase,BTC/USD,45530.54,45538.81,1278.59,1262.22,1.82,45534.67,0.1
2025-09-11 16:48:18.301626,coinbase,BTC/USD,45532.78,45538.36,547.47,452.96,1.23,45535.57,0.1
2025-09-11 16:49:18.301626,coinbase,BTC/USD,45501.97,45509.57,1071.42,1044.08,1.67,45505.77,0.1
2025-09-11 16:50:18.301626,coinbase,BTC/USD,45450.52,45458.67,62.57,66.33,1.79,45454.6,0.1
2025-09-11 16:51:18.301626,coinbase,BTC/USD,45484.48,45487.02,598.32,721.62,0.56,45485.75,0.1
2025-09-11 16:52:18.301626,coinbase,BTC/USD,45568.0,45571.54,2595.35,2415.35,0.78,45569.77,0.1
2025-09-11 16:53:18.301626,coinbase,BTC/USD,45640.42,45647.56,3357.33,3325.61,1.57,45643.99,0.1
2025-09-11 16:54:18.301626,coinbase,BTC/USD,45600.39,45608.21,1464.82,1413.59,1.71,45604.3,0.1
2025-09-11 16:55:18.301626,coinbase,BTC/USD,45615.65,45620.22,895.29,1000.25,1.0,45617.93,0.1
2025-09-11 16:56:18.301626,coinbase,BTC/USD,45580.04,45587.89,102.1,136.61,1.72,45583.96,0.1
2025-09-11 16:57:18.301626,coinbase,BTC/USD,45556.99,45561.91,1616.39,1834.63,1.08,45559.45,0.1
2025-09-11 16:58:18.301626,coinbase,BTC/USD,45501.46,45510.1,981.52,979.91,1.9,45505.78,0.1
2025-09-11 16:59:18.301626,coinbase,BTC/USD,45530.01,45539.11,1663.28,1306.92,2.0,45534.56,0.1
2025-09-11 17:00:18.301626,coinbase,BTC/USD,45555.92,45564.62,4934.33,4445.5,1.91,45560.27,0.1
2025-09-11 17:01:18.301626,coinbase,BTC/USD,45531.9,45535.36,1672.52,1573.44,0.76,45533.63,0.1
2025-09-11 17:02:18.301626,coinbase,BTC/USD,45590.48,45593.66,1775.6,1874.77,0.7,45592.07,0.1
2025-09-11 17:03:18.301626,coinbase,BTC/USD,45587.49,45595.47,4112.8,3131.31,1.75,45591.48,0.1
2025-09-11 17:04:18.301626,coinbase,BTC/USD,45599.31,45603.88,3044.14,3094.63,1.0,45601.59,0.1
2025-09-11 17:05:18.301626,coinbase,BTC/USD,45550.07,45558.03,689.59,816.9,1.75,45554.05,0.1
2025-09-11 17:06:18.301626,coinbase,BTC/USD,45563.45,45572.2,348.57,314.95,1.92,45567.83,0.1
2025-09-11 17:07:18.301626,coinbase,BTC/USD,45573.07,45577.07,348.91,416.31,0.88,45575.07,0.1
2025-09-11 17:08:18.301626,coinbase,BTC/USD,45564.72,45569.0,623.85,525.14,0.94,45566.86,0.1
2025-09-11 17:09:18.301626,coinbase,BTC/USD,45494.03,45500.2,335.7,329.82,1.35,45497.12,0.1
2025-09-11 17:10:18.301626,coinbase,BTC/USD,45464.1,45468.72,786.23,721.04,1.01,45466.41,0.1
2025-09-11 17:11:18.301626,coinbase,BTC/USD,45383.19,45390.44,316.71,247.43,1.6,45386.81,0.1
2025-09-11 17:12:18.301626,coinbase,BTC/USD,45392.64,45396.95,5075.15,5104.78,0.95,45394.79,0.1
2025-09-11 17:13:18.301626,coinbase,BTC/USD,45413.25,45420.78,888.97,1074.08,1.66,45417.01,0.1
2025-09-11 17:14:18.301626,coinbase,BTC/USD,45386.37,45390.56,1502.33,1317.25,0.92,45388.47,0.1
2025-09-11 17:15:18.301626,coinbase,BTC/USD,45461.52,45469.02,2883.32,2460.15,1.65,45465.27,0.1
2025-09-11 17:16:18.301626,coinbase,BTC/USD,45444.65,45452.74,2970.47,2206.61,1.78,45448.69,0.1
2025-09-11 17:17:18.301626,coinbase,BTC/USD,45408.78,45417.33,1071.9,887.81,1.88,45413.05,0.1
2025-09-11 17:18:18.301626,coinbase,BTC/USD,45426.3,45431.27,198.27,207.1,1.09,45428.79,0.1
2025-09-11 17:19:18.301626,coinbase,BTC/USD,45361.38,45368.6,773.47,790.37,1.59,45364.99,0.1
2025-09-11 17:20:18.301626,coinbase,BTC/USD,45391.32,45395.24,73.93,83.32,0.86,45393.28,0.1
2025-09-11 17:21:18.301626,coinbase,BTC/USD,45407.47,45414.81,180.35,164.88,1.62,45411.14,0.1
2025-09-11 17:22:18.301626,coinbase,BTC/USD,45287.69,45294.65,231.99,210.35,1.54,45291.17,0.1
2025-09-11 17:23:18.301626,coinbase,BTC/USD,45343.53,45348.1,298.91,235.59,1.01,45345.82,0.1
2025-09-11 17:24:18.301626,coinbase,BTC/USD,45395.91,45401.92,417.27,339.16,1.33,45398.91,0.1
2025-09-11 17:25:18.301626,coinbase,BTC/USD,45299.5,45304.86,1964.03,1545.39,1.18,45302.18,0.1
2025-09-11 17:26:18.301626,coinbase,BTC/USD,45324.71,45329.79,270.78,325.86,1.12,45327.25,0.1
2025-09-11 17:27:18.301626,coinbase,BTC/USD,45337.47,45343.1,99.5,86.87,1.24,45340.29,0.1
2025-09-11 17:28:18.301626,coinbase,BTC/USD,45336.04,45344.55,696.99,565.69,1.88,45340.3,0.1
2025-09-11 17:29:18.301626,coinbase,BTC/USD,45310.53,45319.48,400.05,457.65,1.97,45315.01,0.1
2025-09-11 17:30:18.301626,coinbase,BTC/USD,45300.74,45307.77,700.69,713.34,1.55,45304.26,0.1
2025-09-11 17:31:18.301626,coinbase,BTC/USD,45346.38,45351.76,125.77,147.64,1.19,45349.07,0.1
2025-09-11 17:32:18.301626,coinbase,BTC/USD,45318.49,45321.22,1341.37,1178.77,0.6,45319.86,0.1
2025-09-11 17:33:18.301626,coinbase,BTC/USD,45352.54,45357.64,984.67,790.25,1.13,45355.09,0.1
2025-09-11 17:34:18.301626,coinbase,BTC/USD,45408.47,45416.53,456.62,409.31,1.77,45412.5,0.1
2025-09-11 17:35:18.301626,coinbase,BTC/USD,45465.94,45470.01,725.79,767.19,0.9,45467.97,0.1
2025-09-11 17:36:18.301626,coinbase,BTC/USD,45432.97,45439.86,144.85,138.8,1.51,45436.42,0.1
2025-09-11 17:37:18.301626,coinbase,BTC/USD,45354.81,45363.15,2476.74,3146.27,1.84,45358.98,0.1
2025-09-11 17:38:18.301626,coinbase,BTC/USD,45437.1,45442.38,1293.0,1058.66,1.16,45439.74,0.1
2025-09-11 17:39:18.301626,coinbase,BTC/USD,45317.13,45321.71,580.4,675.0,1.01,45319.42,0.1
2025-09-11 17:40:18.301626,coinbase,BTC/USD,45312.67,45317.69,1653.48,2098.85,1.11,45315.18,0.1
2025-09-11 17:41:18.301626,coinbase,BTC/USD,45344.78,45350.57,2562.4,2472.19,1.28,45347.67,0.1
2025-09-11 17:42:18.301626,coinbase,BTC/USD,45346.16,45350.62,828.72,907.04,0.98,45348.39,0.1
2025-09-11 17:43:18.301626,coinbase,BTC/USD,45361.71,45365.53,2520.8,2199.81,0.84,45363.62,0.1
2025-09-11 17:44:18.301626,coinbase,BTC/USD,45362.92,45367.2,958.16,898.78,0.94,45365.06,0.1
2025-09-11 17:45:18.301626,coinbase,BTC/USD,45367.26,45374.16,1196.24,938.69,1.52,45370.71,0.1
2025-09-11 17:46:18.301626,coinbase,BTC/USD,45342.63,45346.15,25.82,22.85,0.77,45344.39,0.1
2025-09-11 17:47:18.301626,coinbase,BTC/USD,45220.17,45226.36,305.92,228.67,1.37,45223.27,0.1
2025-09-11 17:48:18.301626,coinbase,BTC/USD,45220.67,45223.15,157.36,124.13,0.55,45221.91,0.1
2025-09-11 17:49:18.301626,coinbase,BTC/USD,45200.48,45205.24,1864.46,1847.87,1.05,45202.86,0.1
2025-09-11 17:50:18.301626,coinbase,BTC/USD,45160.48,45167.36,2067.53,1944.34,1.53,45163.92,0.1
2025-09-11 17:51:18.301626,coinbase,BTC/USD,45147.31,45150.42,419.52,400.36,0.69,45148.86,0.1
2025-09-11 17:52:18.301626,coinbase,BTC/USD,45080.91,45083.86,192.65,227.58,0.65,45082.38,0.1
2025-09-11 17:53:18.301626,coinbase,BTC/USD,45050.59,45059.01,1628.63,1192.72,1.87,45054.8,0.1
2025-09-11 17:54:18.301626,coinbase,BTC/USD,45024.55,45031.11,2528.26,1915.84,1.46,45027.83,0.1
2025-09-11 17:55:18.301626,coinbase,BTC/USD,45081.02,45089.07,3903.36,2778.52,1.79,45085.04,0.1
2025-09-11 17:56:18.301626,coinbase,BTC/USD,45090.21,45094.11,2595.51,2952.73,0.86,45092.16,0.1
2025-09-11 17:57:18.301626,coinbase,BTC/USD,44987.5,44989.96,29.22,24.18,0.55,44988.73,0.1
2025-09-11 17:58:18.301626,coinbase,BTC/USD,44961.08,44968.38,684.9,794.38,1.62,44964.73,0.1
2025-09-11 17:59:18.301626,coinbase,BTC/USD,44928.73,44931.37,159.2,213.14,0.59,44930.05,0.1
2025-09-11 18:00:18.301626,coinbase,BTC/USD,44872.72,44881.37,1243.04,1141.12,1.93,44877.05,0.1
2025-09-11 18:01:18.301626,coinbase,BTC/USD,44953.31,44961.3,1463.0,1265.24,1.78,44957.3,0.1
2025-09-11 18:02:18.301626,coinbase,BTC/USD,45019.72,45023.33,414.25,441.29,0.8,45021.52,0.1
