event_id,date,venue_event,venue_i,venue_j,lag,placebo_type,delta_beta,delta_tsi,p_delta_beta,notes
20,20250902,BINANCE,COINBASE,BINANCE,0,minus30m,-0.0007713991093737,-0.1189142709784629,0.7303696255065931,simplified_placebo
20,20250902,BINANCE,COINBASE,BINANCE,0,plus30m,-0.0015659842807345,0.0310829437915791,0.7426174175064726,simplified_placebo
20,20250902,BINANCE,COINBASE,BINANCE,0,noon,0.0008847026542867,0.0290597049042645,0.4411890000399749,simplified_placebo
20,20250902,BINANCE,BINANCE,BYBITSPOT,0,minus30m,0.0002106642615624,0.0358042573422723,0.2637364191829343,simplified_placebo
20,20250902,BINANCE,BINANCE,BYBITSPOT,0,plus30m,0.0002419509311539,0.0604020726751703,0.4703010766485556,simplified_placebo
20,20250902,BINANCE,BINANCE,BYBITSPOT,0,noon,-0.0001724472967804,0.0560362971749272,0.5623017778072698,simplified_placebo
23,20250902,BINANCE,BYBITSPOT,BINANCE,0,minus30m,-0.0002288667600484,0.0454866546027626,0.7166234245922989,simplified_placebo
23,20250902,BINANCE,BYBITSPOT,BINANCE,0,plus30m,0.0005550316820239,0.1573985872509221,0.31787970772633,simplified_placebo
23,20250902,BINANCE,BYBITSPOT,BINANCE,0,noon,-0.0013651998093546,-0.015248294546343,0.8810873562646825,simplified_placebo
24,20250902,BINANCE,BINANCE,BITGET,0,minus30m,0.0006509249253536,-0.0208024736010852,0.8944456260672203,simplified_placebo
24,20250902,BINANCE,BINANCE,BITGET,0,plus30m,-0.0005456394996016,-0.0760898807015764,0.6040573080125926,simplified_placebo
24,20250902,BINANCE,BINANCE,BITGET,0,noon,0.0012377521656717,0.1189553239108392,0.410386037069555,simplified_placebo
24,20250902,BINANCE,BITGET,BINANCE,0,minus30m,-0.0024285874687086,-0.1903406453028073,0.3329144141551238,simplified_placebo
24,20250902,BINANCE,BITGET,BINANCE,0,plus30m,-5.52135085703252e-05,-0.1828411977373535,0.8708100639220812,simplified_placebo
24,20250902,BINANCE,BITGET,BINANCE,0,noon,0.0009831156468274,0.0708275459300545,0.7081254663769305,simplified_placebo
25,20250902,BINANCE,BINANCE,BITGET,0,minus30m,0.000771403094735,-0.0257700819493889,0.8610315827524916,simplified_placebo
25,20250902,BINANCE,BINANCE,BITGET,0,plus30m,0.0010497182887785,-0.1021532470232684,0.5586999204554667,simplified_placebo
25,20250902,BINANCE,BINANCE,BITGET,0,noon,-0.0008160132389156,-0.1025963556368959,0.3696393849517131,simplified_placebo
25,20250902,BINANCE,BITGET,BINANCE,0,minus30m,-0.0008156806489551,-0.0165320242271004,0.6664988171335389,simplified_placebo
25,20250902,BINANCE,BITGET,BINANCE,0,plus30m,0.0002576451823997,0.075223090403738,0.7843425484770671,simplified_placebo
25,20250902,BINANCE,BITGET,BINANCE,0,noon,-0.0002411510700906,-0.1241697266425234,0.585500084806421,simplified_placebo
26,20250902,BINANCE,BINANCE,BITGET,0,minus30m,-0.0006534266374947,-0.0083237202957526,0.8534320123266933,simplified_placebo
26,20250902,BINANCE,BINANCE,BITGET,0,plus30m,0.0008965821502777,0.1955705288278284,0.6160328036804361,simplified_placebo
26,20250902,BINANCE,BINANCE,BITGET,0,noon,-4.484413150157408e-05,-0.0406328401338734,0.6887946493912125,simplified_placebo
26,20250902,BINANCE,BITGET,BINANCE,0,minus30m,-0.0019334059788099,-0.0622902277493013,0.8751335865901677,simplified_placebo
26,20250902,BINANCE,BITGET,BINANCE,0,plus30m,-0.000590414474452,-0.1835262839284075,0.4726555785761754,simplified_placebo
26,20250902,BINANCE,BITGET,BINANCE,0,noon,0.000779535069454,0.1857732475178796,0.3699770803090018,simplified_placebo
27,20250902,BINANCE,BINANCE,BYBITSPOT,0,minus30m,-0.0022485215525283,0.0233799282209154,0.6672800700951091,simplified_placebo
27,20250902,BINANCE,BINANCE,BYBITSPOT,0,plus30m,0.0013374563515618,-0.2003795293202611,0.436231652403792,simplified_placebo
27,20250902,BINANCE,BINANCE,BYBITSPOT,0,noon,-0.0009507445681363,0.1690247966442756,0.1892374283006182,simplified_placebo
28,20250902,BITGET,BITGET,BYBITSPOT,0,minus30m,-0.0009097765370828,0.0069448312326667,0.8781949256408114,simplified_placebo
28,20250902,BITGET,BITGET,BYBITSPOT,0,plus30m,-0.0006203111727862,0.0987375993535117,0.8712629330421233,simplified_placebo
28,20250902,BITGET,BITGET,BYBITSPOT,0,noon,0.0003606342147866,0.0191404809686745,0.5716437484009185,simplified_placebo
31,20250902,BITGET,COINBASE,BITGET,0,minus30m,1.8115953674937352e-05,0.0414170661299504,0.630415807742966,simplified_placebo
31,20250902,BITGET,COINBASE,BITGET,0,plus30m,-0.0014774295716036,0.072399728799784,0.1007464024541291,simplified_placebo
31,20250902,BITGET,COINBASE,BITGET,0,noon,0.0016043078056358,-0.1060181284994109,0.5286479224530295,simplified_placebo
32,20250902,BITGET,BITGET,BINANCE,0,minus30m,0.0006555155899884,-0.0691488174419467,0.8809939402798166,simplified_placebo
32,20250902,BITGET,BITGET,BINANCE,0,plus30m,-0.0004935839690965,-0.0645657236671854,0.2225116687268133,simplified_placebo
32,20250902,BITGET,BITGET,BINANCE,0,noon,-0.000329437453979,0.099775848169802,0.1346554441924635,simplified_placebo
32,20250902,BITGET,BINANCE,BITGET,0,minus30m,-3.845924722758614e-05,-0.0622132944300364,0.1076865603043114,simplified_placebo
32,20250902,BITGET,BINANCE,BITGET,0,plus30m,-0.0009499629777006,-0.152534244262446,0.8911937905542936,simplified_placebo
32,20250902,BITGET,BINANCE,BITGET,0,noon,-0.0020949873529372,0.027920509308757,0.5306795272518549,simplified_placebo
33,20250902,BITGET,BITGET,BINANCE,0,minus30m,0.0001860098899198,0.1270895448293561,0.3287245128169765,simplified_placebo
33,20250902,BITGET,BITGET,BINANCE,0,plus30m,-3.38657503517531e-05,0.0801345035776414,0.3484388874573943,simplified_placebo
33,20250902,BITGET,BITGET,BINANCE,0,noon,-0.0016264264721612,0.0681578705137206,0.1110539175270561,simplified_placebo
33,20250902,BITGET,BINANCE,BITGET,0,minus30m,-0.0004814709350518,0.0850995682550917,0.2079559667542946,simplified_placebo
33,20250902,BITGET,BINANCE,BITGET,0,plus30m,0.0004579457403542,-0.0474547494800203,0.6775061764389536,simplified_placebo
33,20250902,BITGET,BINANCE,BITGET,0,noon,0.0009839784294595,-0.2192669371328706,0.5095991398635994,simplified_placebo
33,20250902,BITGET,BITGET,COINBASE,0,minus30m,-0.0008531512103055,-0.0556162544263806,0.6993092654295202,simplified_placebo
33,20250902,BITGET,BITGET,COINBASE,0,plus30m,0.0010374658645447,-0.1459881292112335,0.714148853013373,simplified_placebo
33,20250902,BITGET,BITGET,COINBASE,0,noon,0.0004158743313623,-0.1908926714095175,0.4360531174965106,simplified_placebo
33,20250902,BITGET,COINBASE,BITGET,0,minus30m,0.0004135895702087,-0.2710066338277609,0.1235915066950739,simplified_placebo
33,20250902,BITGET,COINBASE,BITGET,0,plus30m,0.0013163739236596,-0.0491444890155444,0.755937677503983,simplified_placebo
33,20250902,BITGET,COINBASE,BITGET,0,noon,0.0004244628904722,-0.026070252265174,0.6981564578859729,simplified_placebo
35,20250902,BITGET,COINBASE,BITGET,0,minus30m,-8.89053720094554e-05,-0.0951176099221921,0.3794965423605204,simplified_placebo
35,20250902,BITGET,COINBASE,BITGET,0,plus30m,-0.0006781566048216,0.0735753959739655,0.8145157399436312,simplified_placebo
35,20250902,BITGET,COINBASE,BITGET,0,noon,0.0003581606806119,0.0034071906549416,0.2215209375248499,simplified_placebo
36,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,0.0002896424897357,0.018884703455838,0.2089525225879001,simplified_placebo
36,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,0.0007978458460704,-0.1070676711902522,0.1742409946099105,simplified_placebo
36,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.0007456843770028,-0.0377730070507421,0.1993734658819705,simplified_placebo
36,20250902,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,0.0013967250303091,-0.0608378545403811,0.3422259258103184,simplified_placebo
36,20250902,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,0.0010818339754826,0.0869410535672557,0.5742877705682282,simplified_placebo
36,20250902,BYBITSPOT,BITGET,BYBITSPOT,0,noon,-0.0014168225077326,-0.0371935920083468,0.3916815512572291,simplified_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0006745924054978,-0.0176858125405366,0.6593898598871784,simplified_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,0.0011527989704588,0.1580298557876951,0.471659336644522,simplified_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0020395134635631,0.0255603749287414,0.659591023389629,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,BINANCE,0,minus30m,-0.0006703124620915,0.1650931588431119,0.631616278128041,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,BINANCE,0,plus30m,-0.0025477673539928,0.0426775520339001,0.1147718943748184,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,BINANCE,0,noon,-0.000173704347869,0.0742334940084114,0.8428730188374409,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0011587561161686,0.0242187325961444,0.6398085907261447,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,0.0014033924918018,0.0159672051823059,0.5418987700982474,simplified_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0016789671384284,-0.1767298982533307,0.2023120652195126,simplified_placebo
39,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,minus30m,-0.0005562767003725,-0.1216745448177171,0.5140579396057583,simplified_placebo
39,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,plus30m,-0.0006998333493346,-0.0461964039487894,0.8311335806349077,simplified_placebo
39,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,noon,0.001271128836306,-0.1017171821794174,0.7821611711644645,simplified_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0010817378583862,0.1506645630718378,0.4406614766030137,simplified_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0023596766379905,0.1494939056050795,0.75094543826033,simplified_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0003632365452517,-0.0595885254442836,0.1044162989816062,simplified_placebo
40,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,minus30m,-0.0002962137940246,0.1153180808973751,0.2424569258578661,simplified_placebo
40,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,plus30m,-0.0010118903053863,0.048441957934867,0.4381013834717175,simplified_placebo
40,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,noon,0.0014978199487448,0.0161496481825013,0.617305231377857,simplified_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0006905248171425,-0.2212462418807019,0.7596538270171185,simplified_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,0.0001212741615107,0.2058551709197877,0.452019870705696,simplified_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.001210569346031,-0.1556162948804652,0.5411329176852925,simplified_placebo
42,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,0.0014520229041171,-0.05657325299086,0.45837305308276,simplified_placebo
42,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,0.0004793667491276,-0.0378390064468788,0.2933121988078227,simplified_placebo
42,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.0012071876330135,0.0728941144780506,0.4412014358311215,simplified_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.001314569800226,0.2225891245165618,0.1644787338135782,simplified_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0003918627031592,-0.0219199165872648,0.3685491267034635,simplified_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-7.184570769287964e-05,-0.0808137263570302,0.6448416197853685,simplified_placebo
43,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,0.0009377367244475,0.0145018272035362,0.8935472669686592,simplified_placebo
43,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,0.0001119011775069,-0.0579715754758573,0.3502182622627395,simplified_placebo
43,20250902,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.0002880812340476,-0.0644362958022861,0.8028819440898362,simplified_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,0.0001571676820274,0.0300628999198757,0.8673466957108203,simplified_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0011253022505006,-0.0477382097358557,0.1288473210876597,simplified_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0006975394284096,-0.0556156490268412,0.2448234723210072,simplified_placebo
43,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,minus30m,-0.0015222616318826,-0.0846265437193975,0.5559642123339116,simplified_placebo
43,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,plus30m,0.0010097767431109,-0.0945361390560983,0.1826671946975286,simplified_placebo
43,20250902,BYBITSPOT,COINBASE,BYBITSPOT,0,noon,-0.0025989267904686,-0.111387741558422,0.225188175223065,simplified_placebo
44,20250902,COINBASE,COINBASE,BINANCE,0,minus30m,-4.000386492349595e-05,-0.06565412156387,0.3690514608238705,simplified_placebo
44,20250902,COINBASE,COINBASE,BINANCE,0,plus30m,0.0008168551053358,-0.188733546716337,0.8972789408740509,simplified_placebo
44,20250902,COINBASE,COINBASE,BINANCE,0,noon,-0.0008313897123461,0.0507761879547929,0.5995683337510268,simplified_placebo
44,20250902,COINBASE,BINANCE,COINBASE,0,minus30m,0.0007706365362147,-0.0452674493884795,0.8035083931071078,simplified_placebo
44,20250902,COINBASE,BINANCE,COINBASE,0,plus30m,0.0020816340615271,-0.0557774367874706,0.647247379188906,simplified_placebo
44,20250902,COINBASE,BINANCE,COINBASE,0,noon,0.00058477918054,0.0157644752742052,0.1498044129145701,simplified_placebo
46,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,-0.0004452773027903,-0.0014046409502686,0.7716733083888696,simplified_placebo
46,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.0011123783793488,0.1155871766336415,0.540760029740033,simplified_placebo
46,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,6.809920477912081e-05,0.0423027591743134,0.3373289686568682,simplified_placebo
47,20250902,COINBASE,COINBASE,BYBITSPOT,0,minus30m,-0.0006796486815991,0.0280272255216459,0.6283772299116379,simplified_placebo
47,20250902,COINBASE,COINBASE,BYBITSPOT,0,plus30m,-0.0003437269012194,0.2220190056083518,0.673224522743036,simplified_placebo
47,20250902,COINBASE,COINBASE,BYBITSPOT,0,noon,-0.0009329367019444,-0.0933001396353722,0.2583375282417813,simplified_placebo
47,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,-0.0007606216136122,-0.1160320923626547,0.813878638477581,simplified_placebo
47,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0012711441727233,-0.0672087581401524,0.6961773281133448,simplified_placebo
47,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0006246890316667,0.0198696005215521,0.6308788062752131,simplified_placebo
47,20250902,COINBASE,BITGET,COINBASE,0,minus30m,0.0002783822544283,-0.1211465530298451,0.5279013412042531,simplified_placebo
47,20250902,COINBASE,BITGET,COINBASE,0,plus30m,0.0001336528119785,0.0393289193328344,0.2496769814644211,simplified_placebo
47,20250902,COINBASE,BITGET,COINBASE,0,noon,-0.0012611761208869,0.0720530611481414,0.2778391458537849,simplified_placebo
48,20250902,COINBASE,COINBASE,BYBITSPOT,0,minus30m,-0.0006878709383945,-0.0514273879489729,0.1292682201180599,simplified_placebo
48,20250902,COINBASE,COINBASE,BYBITSPOT,0,plus30m,0.0014979557478773,0.108144514190794,0.4500463449127038,simplified_placebo
48,20250902,COINBASE,COINBASE,BYBITSPOT,0,noon,-0.0011782077205322,-0.1718743386818747,0.3699785167055259,simplified_placebo
48,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0009221348209251,-0.0670406085537943,0.1360986849692402,simplified_placebo
48,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0018948185102705,0.0168510728669123,0.498822051268178,simplified_placebo
48,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,0.001534572744328,-0.0173804434041256,0.364532901928685,simplified_placebo
49,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,-0.0007039545402053,-0.1010998295255671,0.6304048543001735,simplified_placebo
49,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0011502513564679,0.149599798979826,0.2866620927565795,simplified_placebo
49,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0010136164497463,-0.1354599800496323,0.4254260080498694,simplified_placebo
49,20250902,COINBASE,COINBASE,BITGET,0,minus30m,-0.0004630877868031,-0.0505447929270607,0.6006334904134943,simplified_placebo
49,20250902,COINBASE,COINBASE,BITGET,0,plus30m,0.0009234803287354,-0.0279034030710433,0.1235492856510499,simplified_placebo
49,20250902,COINBASE,COINBASE,BITGET,0,noon,0.0006129405494232,-0.1078929339759391,0.597016713634362,simplified_placebo
49,20250902,COINBASE,BITGET,COINBASE,0,minus30m,-0.0009829155095477,0.018975822305924,0.7763055190071028,simplified_placebo
49,20250902,COINBASE,BITGET,COINBASE,0,plus30m,-0.0006453832737143,-0.0262127281575662,0.1777723591617314,simplified_placebo
49,20250902,COINBASE,BITGET,COINBASE,0,noon,0.0006949658762777,-0.1535192018350075,0.7228735712257756,simplified_placebo
50,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0006343925251523,-0.2020052546814198,0.7760419412084185,simplified_placebo
50,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.001371816823878,0.0274828150403559,0.3073115344172245,simplified_placebo
50,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,-0.0006085897765651,0.2140922184393094,0.6476909623041623,simplified_placebo
51,20250902,COINBASE,COINBASE,BYBITSPOT,0,minus30m,-0.0015533955939597,-0.0674765269786188,0.4305044804743757,simplified_placebo
51,20250902,COINBASE,COINBASE,BYBITSPOT,0,plus30m,0.0011565567434817,-0.1588108743736067,0.2588251007076663,simplified_placebo
51,20250902,COINBASE,COINBASE,BYBITSPOT,0,noon,0.0014755916227228,0.0109243688141638,0.2331975682994251,simplified_placebo
51,20250902,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0012375536673263,-0.123840383693083,0.5203784395685399,simplified_placebo
51,20250902,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0017219794642539,0.1367977381359594,0.6081761649478128,simplified_placebo
51,20250902,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0007087187743096,-0.0202584176245921,0.7214878309074285,simplified_placebo
51,20250902,COINBASE,COINBASE,BITGET,0,minus30m,-0.0019613132993551,0.0164836660676,0.3981298826879049,simplified_placebo
51,20250902,COINBASE,COINBASE,BITGET,0,plus30m,0.000999643906954,-0.1829787034578602,0.4808775659218492,simplified_placebo
51,20250902,COINBASE,COINBASE,BITGET,0,noon,-0.0004843160524372,-0.0167667841873456,0.6941026260777976,simplified_placebo
53,20250903,BINANCE,BINANCE,COINBASE,0,minus30m,0.0004670565397266,-0.0429954228485636,0.424165172220058,simplified_placebo
53,20250903,BINANCE,BINANCE,COINBASE,0,plus30m,0.0007898406844294,-0.1265788508230167,0.1473488954936864,simplified_placebo
53,20250903,BINANCE,BINANCE,COINBASE,0,noon,0.000108611070008,-0.020511774344485,0.1489960783088484,simplified_placebo
55,20250903,BINANCE,BINANCE,BITGET,0,minus30m,0.0003831828058048,0.0762791375837879,0.3412445681281891,simplified_placebo
55,20250903,BINANCE,BINANCE,BITGET,0,plus30m,8.434330786608805e-05,-0.0992071428302186,0.8016140859201112,simplified_placebo
55,20250903,BINANCE,BINANCE,BITGET,0,noon,-0.0001488086276754,0.0673775068731056,0.3105347222187342,simplified_placebo
56,20250903,BINANCE,COINBASE,BINANCE,0,minus30m,0.0012229183819069,-0.0236948132784592,0.2818020721909312,simplified_placebo
56,20250903,BINANCE,COINBASE,BINANCE,0,plus30m,0.0003682409187191,-0.0480504102967157,0.4739847592532158,simplified_placebo
56,20250903,BINANCE,COINBASE,BINANCE,0,noon,0.0010085495414347,-0.150811016160757,0.7013801336779059,simplified_placebo
57,20250903,BITGET,BITGET,COINBASE,0,minus30m,0.0004143172849153,-0.046351114514626,0.4846888665462959,simplified_placebo
57,20250903,BITGET,BITGET,COINBASE,0,plus30m,7.959207209970023e-05,-0.1258196454348625,0.6674157787156406,simplified_placebo
57,20250903,BITGET,BITGET,COINBASE,0,noon,0.0012214934780708,0.1110752894530654,0.7652770455091892,simplified_placebo
57,20250903,BITGET,COINBASE,BITGET,0,minus30m,0.0007626632451106,0.0622764198370527,0.6409157068952508,simplified_placebo
57,20250903,BITGET,COINBASE,BITGET,0,plus30m,-0.0010264122602613,-0.1660511970668972,0.6945991624807007,simplified_placebo
57,20250903,BITGET,COINBASE,BITGET,0,noon,0.0012693647627513,0.1075878150677244,0.3463543242735234,simplified_placebo
60,20250903,BITGET,BINANCE,BITGET,0,minus30m,-0.0008064806336186,-0.115260648549211,0.6241961929142799,simplified_placebo
60,20250903,BITGET,BINANCE,BITGET,0,plus30m,0.0013416396084938,-0.1394994468300999,0.1559020071671392,simplified_placebo
60,20250903,BITGET,BINANCE,BITGET,0,noon,0.0001758205398206,-0.0551443848101734,0.6104029725484532,simplified_placebo
67,20250903,COINBASE,COINBASE,BITGET,0,minus30m,-0.0007841081899013,-0.1564038217745901,0.2986610376793622,simplified_placebo
67,20250903,COINBASE,COINBASE,BITGET,0,plus30m,0.0010686965389819,0.0534694132704708,0.3711308902894149,simplified_placebo
67,20250903,COINBASE,COINBASE,BITGET,0,noon,0.0014205135951814,-0.0883394745015653,0.4748714693402317,simplified_placebo
68,20250903,COINBASE,BINANCE,COINBASE,0,minus30m,0.0004555841663905,-0.1527980959258016,0.3202710849559392,simplified_placebo
68,20250903,COINBASE,BINANCE,COINBASE,0,plus30m,0.0001324445614673,-0.0278091233706034,0.3052132988092907,simplified_placebo
68,20250903,COINBASE,BINANCE,COINBASE,0,noon,-0.0019318065829634,0.0744605481515377,0.5738614844277454,simplified_placebo
71,20250903,COINBASE,COINBASE,BINANCE,0,minus30m,-0.0010840395554643,0.0086416008344028,0.606087208860765,simplified_placebo
71,20250903,COINBASE,COINBASE,BINANCE,0,plus30m,1.8755128461126592e-05,0.1498724509303657,0.1008310639426375,simplified_placebo
71,20250903,COINBASE,COINBASE,BINANCE,0,noon,0.0019554236431353,-0.1086917640485588,0.4265600377875057,simplified_placebo
73,20250904,BINANCE,BINANCE,BITGET,0,minus30m,0.0018720258583006,0.0017669275499656,0.632696107870038,simplified_placebo
73,20250904,BINANCE,BINANCE,BITGET,0,plus30m,-0.0006118946140907,0.1129377422428998,0.5877743638329739,simplified_placebo
73,20250904,BINANCE,BINANCE,BITGET,0,noon,-0.0015837984047824,0.0311466428675318,0.3740319879369951,simplified_placebo
74,20250904,BINANCE,BINANCE,BITGET,0,minus30m,0.0003070442973787,0.0059284625164626,0.7655489211736739,simplified_placebo
74,20250904,BINANCE,BINANCE,BITGET,0,plus30m,0.0001263896585458,0.1343382668127146,0.4170477720945998,simplified_placebo
74,20250904,BINANCE,BINANCE,BITGET,0,noon,0.0008854494997973,-0.0780697475433667,0.394234482209857,simplified_placebo
75,20250904,BINANCE,BINANCE,BITGET,0,minus30m,0.0006508652247011,-0.0728622340582416,0.6570855573016259,simplified_placebo
75,20250904,BINANCE,BINANCE,BITGET,0,plus30m,0.0005072902371071,0.0526184531480459,0.3612413976587365,simplified_placebo
75,20250904,BINANCE,BINANCE,BITGET,0,noon,-0.0007126418972124,-0.0929343718801689,0.4770230539625966,simplified_placebo
76,20250904,BINANCE,BINANCE,BITGET,0,minus30m,-0.0014307709951886,-0.1249910610136484,0.8097764274242186,simplified_placebo
76,20250904,BINANCE,BINANCE,BITGET,0,plus30m,2.814434279599816e-05,-0.0515137131792137,0.6622560431951009,simplified_placebo
76,20250904,BINANCE,BINANCE,BITGET,0,noon,-0.0004379215515478,-0.0497740842172289,0.1586402061497631,simplified_placebo
76,20250904,BINANCE,BITGET,BINANCE,0,minus30m,-0.0003900215579224,0.0497263937843079,0.6852559593539522,simplified_placebo
76,20250904,BINANCE,BITGET,BINANCE,0,plus30m,8.027396744544789e-05,-0.0911150320666677,0.5395676532386233,simplified_placebo
76,20250904,BINANCE,BITGET,BINANCE,0,noon,0.0006019858008413,0.1986259361690471,0.143545319010116,simplified_placebo
77,20250904,BINANCE,BINANCE,BITGET,0,minus30m,0.0006441354453,0.1168733491358294,0.1566219042987599,simplified_placebo
77,20250904,BINANCE,BINANCE,BITGET,0,plus30m,-0.001801102760313,0.0583785284862815,0.1748628154427574,simplified_placebo
77,20250904,BINANCE,BINANCE,BITGET,0,noon,0.0002621585302874,-0.0901990640566772,0.8173950849808128,simplified_placebo
79,20250904,BITGET,BITGET,COINBASE,0,minus30m,0.0010455173259122,0.1824871138881784,0.1431028451011323,simplified_placebo
79,20250904,BITGET,BITGET,COINBASE,0,plus30m,0.0017705145670713,0.0722624064152949,0.5646015883879151,simplified_placebo
79,20250904,BITGET,BITGET,COINBASE,0,noon,0.0006486878541096,0.0119889512901542,0.190411937362164,simplified_placebo
80,20250904,BITGET,BINANCE,BITGET,0,minus30m,0.0007132597307888,-0.1607640630134689,0.8520863443812848,simplified_placebo
80,20250904,BITGET,BINANCE,BITGET,0,plus30m,0.0008407454986388,0.1420819985512712,0.6367936585212369,simplified_placebo
80,20250904,BITGET,BINANCE,BITGET,0,noon,0.0012116463966782,0.135269039354448,0.1023243336262103,simplified_placebo
81,20250904,BITGET,BINANCE,BITGET,0,minus30m,-0.0009149263082609,-0.0061120963365451,0.6885861854415223,simplified_placebo
81,20250904,BITGET,BINANCE,BITGET,0,plus30m,0.0005806683927385,-0.1563091765423544,0.7153201254910307,simplified_placebo
81,20250904,BITGET,BINANCE,BITGET,0,noon,-0.0001141986944641,0.0633363124346671,0.6106565532290928,simplified_placebo
82,20250904,BITGET,BINANCE,BITGET,0,minus30m,0.0001269824393677,0.006836232930794,0.56524637395062,simplified_placebo
82,20250904,BITGET,BINANCE,BITGET,0,plus30m,-0.000216412767974,-0.0426336942317368,0.6997719808412152,simplified_placebo
82,20250904,BITGET,BINANCE,BITGET,0,noon,0.0006053828700111,0.1056380865310893,0.1849327745546585,simplified_placebo
83,20250904,BITGET,BITGET,BINANCE,0,minus30m,-0.0002581104279035,-0.1435287671816421,0.7345946736773935,simplified_placebo
83,20250904,BITGET,BITGET,BINANCE,0,plus30m,7.707748719422478e-05,0.0097231223509086,0.5234119730001142,simplified_placebo
83,20250904,BITGET,BITGET,BINANCE,0,noon,-0.0007499795968205,0.2084714223385209,0.5047824284399927,simplified_placebo
83,20250904,BITGET,BINANCE,BITGET,0,minus30m,-4.550997840995824e-05,0.0453686827024438,0.3064901210140923,simplified_placebo
83,20250904,BITGET,BINANCE,BITGET,0,plus30m,-0.0017149589040041,0.1694408107506158,0.2698571517889858,simplified_placebo
83,20250904,BITGET,BINANCE,BITGET,0,noon,-0.0020631054856322,-0.0941542266705582,0.6496262514325288,simplified_placebo
