event_id,date,venue_i,venue_j,delta_beta_ij,delta_beta_ji,symmetric,persist_pre15_post30,notes
89,20250904,COINBASE,BYBITSPOT,0.0009413362956167563,0.0008721521512248994,True,True,simplified_symmetry
89,20250904,BYBITSPOT,BITGET,0.0005786523207623072,0.0009780730984202525,False,True,simplified_symmetry
89,20250904,BITGET,BYBITSPOT,0.0011789188539521646,0.0005168935520012755,True,True,simplified_symmetry
90,20250904,BYBITSPOT,BINANCE,0.00047504890464850535,0.0017389086686211918,False,True,simplified_symmetry
90,20250904,BINANCE,BYBITSPOT,0.0008843382582239891,0.0006488600552816764,True,True,simplified_symmetry
90,20250904,BYBITSPOT,COINBASE,0.00030982314394632543,0.0007499660275393936,True,True,simplified_symmetry
90,20250904,COINBASE,BYBITSPOT,0.0016459987178206056,0.0012293973569484674,True,True,simplified_symmetry
90,20250904,BYBITSPOT,BITGET,0.0006922183590408248,0.002004114512447447,True,True,simplified_symmetry
90,20250904,BITGET,BYBITSPOT,0.0016235759325831409,0.0007836048133554258,False,False,simplified_symmetry
91,20250904,BYBITSPOT,BINANCE,0.001225085563335412,0.0009874269588390008,True,True,simplified_symmetry
91,20250904,BINANCE,BYBITSPOT,0.0016196449741681098,0.0010490340383114585,True,False,simplified_symmetry
91,20250904,BYBITSPOT,COINBASE,0.0001561566071836167,0.0008240099097593845,True,True,simplified_symmetry
91,20250904,COINBASE,BYBITSPOT,0.0013139953783815315,0.0011394622312015628,False,True,simplified_symmetry
91,20250904,BYBITSPOT,BITGET,0.00023091658536048888,0.0011890505536184296,True,True,simplified_symmetry
91,20250904,BITGET,BYBITSPOT,0.0008139891743451418,0.0012620610004023365,True,False,simplified_symmetry
92,20250904,BYBITSPOT,BINANCE,0.0011744428488176383,0.0005344777339965322,False,True,simplified_symmetry
92,20250904,BINANCE,BYBITSPOT,0.0009280663999416935,0.0003128177761613916,False,False,simplified_symmetry
92,20250904,BYBITSPOT,COINBASE,0.0007343124465575431,-0.00015756678416367284,True,False,simplified_symmetry
92,20250904,COINBASE,BYBITSPOT,0.0008581944041063576,0.0003464627932136952,True,True,simplified_symmetry
92,20250904,BYBITSPOT,BITGET,0.0019551347339824172,0.0019356188686272444,True,True,simplified_symmetry
92,20250904,BITGET,BYBITSPOT,0.0017103370323210557,0.0010701150561127902,True,True,simplified_symmetry
93,20250904,COINBASE,BINANCE,0.0007838339835032726,0.0009969722456316598,True,True,simplified_symmetry
93,20250904,BINANCE,COINBASE,0.0010538241073476144,0.0005803312103760839,True,True,simplified_symmetry
93,20250904,COINBASE,BYBITSPOT,0.0009893608654572754,0.0010285915065749026,True,False,simplified_symmetry
93,20250904,BYBITSPOT,COINBASE,0.001735387368217618,0.0018042660634486891,True,False,simplified_symmetry
93,20250904,COINBASE,BITGET,0.0015762130015702178,0.0011420003471435672,True,True,simplified_symmetry
93,20250904,BITGET,COINBASE,0.0008048880404472355,0.0008923449202112637,False,False,simplified_symmetry
94,20250904,COINBASE,BINANCE,0.0007999939401213418,-8.457478565528044e-06,True,False,simplified_symmetry
94,20250904,BINANCE,COINBASE,0.0010774528991578187,0.0020771185539679125,True,False,simplified_symmetry
94,20250904,COINBASE,BYBITSPOT,0.0013430175583571027,0.00011375501761217365,True,True,simplified_symmetry
94,20250904,BYBITSPOT,COINBASE,0.0008624966316255661,0.00016203597707513178,False,False,simplified_symmetry
94,20250904,COINBASE,BITGET,0.0009633169095709733,0.001597487476383559,True,True,simplified_symmetry
94,20250904,BITGET,COINBASE,0.0006306376781890322,0.0008387344876865891,True,True,simplified_symmetry
95,20250904,COINBASE,BINANCE,0.0007290742510630639,0.0010595449520403558,False,True,simplified_symmetry
95,20250904,BINANCE,COINBASE,0.0008506730685245641,0.00021680093899071348,False,False,simplified_symmetry
95,20250904,COINBASE,BYBITSPOT,0.000676430254680206,0.0007030982994753358,False,True,simplified_symmetry
95,20250904,BYBITSPOT,COINBASE,0.0019952289339565006,0.0012963171686263934,False,True,simplified_symmetry
95,20250904,COINBASE,BITGET,0.0013408457024040794,0.0006491836885111862,True,False,simplified_symmetry
95,20250904,BITGET,COINBASE,0.0012401113309478552,0.0003140730168892914,False,True,simplified_symmetry
96,20250904,COINBASE,BINANCE,0.0010131168319361358,0.0015105149873054892,True,True,simplified_symmetry
96,20250904,BINANCE,COINBASE,0.0019474201223055967,0.0008843654630391296,True,False,simplified_symmetry
96,20250904,COINBASE,BYBITSPOT,0.0009302176785293128,0.0008916251083793711,True,True,simplified_symmetry
96,20250904,BYBITSPOT,COINBASE,0.0013984091920832009,0.0011581064512061073,True,False,simplified_symmetry
96,20250904,COINBASE,BITGET,0.001090041567972535,0.0008499642697394096,True,True,simplified_symmetry
96,20250904,BITGET,COINBASE,0.0007108888680073203,0.0010678657026148505,True,True,simplified_symmetry
97,20250904,COINBASE,BINANCE,0.0009689433614585586,0.0005726657042929405,True,True,simplified_symmetry
97,20250904,BINANCE,COINBASE,0.0007181549053904056,0.001130952416730406,True,False,simplified_symmetry
97,20250904,COINBASE,BYBITSPOT,0.0011911940728970144,0.0013958376968342568,True,False,simplified_symmetry
97,20250904,BYBITSPOT,COINBASE,0.0008783006593363278,0.0017066403315138105,True,False,simplified_symmetry
97,20250904,COINBASE,BITGET,0.0016192661557195365,0.000807889265117111,True,True,simplified_symmetry
97,20250904,BITGET,COINBASE,0.0017713130624401607,0.0005819547551873089,True,True,simplified_symmetry
98,20250904,COINBASE,BINANCE,0.0008589339971927547,0.0011855797407616098,True,True,simplified_symmetry
98,20250904,BINANCE,COINBASE,0.0014333021453484251,0.0002467761681332549,True,True,simplified_symmetry
98,20250904,COINBASE,BYBITSPOT,0.0004134448688854409,0.00037626600145215404,True,True,simplified_symmetry
98,20250904,BYBITSPOT,COINBASE,0.0016383520281997464,0.0005428545572511905,True,False,simplified_symmetry
98,20250904,COINBASE,BITGET,0.0005622294471067163,0.00037301451654953965,False,True,simplified_symmetry
98,20250904,BITGET,COINBASE,0.0014115911309921748,0.00047863692788126884,True,True,simplified_symmetry
99,20250904,COINBASE,BINANCE,0.0009262712992245918,0.00022701034229660982,True,False,simplified_symmetry
99,20250904,BINANCE,COINBASE,0.0015606220716106584,0.0019095573328369087,True,False,simplified_symmetry
99,20250904,COINBASE,BYBITSPOT,0.0014467303686140462,0.00039589639265390024,False,True,simplified_symmetry
99,20250904,BYBITSPOT,COINBASE,0.0013385240435527929,0.0012453605583260144,False,True,simplified_symmetry
99,20250904,COINBASE,BITGET,0.0017351394511363953,0.0016121795959077821,True,True,simplified_symmetry
99,20250904,BITGET,COINBASE,0.0011924049416962284,0.0009478741081201182,True,True,simplified_symmetry
100,20250905,BINANCE,COINBASE,0.0006562744304503044,0.0010289405357310874,False,True,simplified_symmetry
100,20250905,COINBASE,BINANCE,0.00038949534072200477,0.001291955475721647,True,True,simplified_symmetry
100,20250905,BINANCE,BYBITSPOT,0.0007198619872498082,0.0008895518560256763,False,True,simplified_symmetry
100,20250905,BYBITSPOT,BINANCE,0.000994830639175324,0.0007039709085764675,True,False,simplified_symmetry
100,20250905,BINANCE,BITGET,0.0014313912389810237,0.0009923670779017838,False,True,simplified_symmetry
100,20250905,BITGET,BINANCE,0.0013251345306131105,0.001106169658113859,True,True,simplified_symmetry
101,20250905,BINANCE,COINBASE,0.0008434104587760336,0.0014341339390160318,False,False,simplified_symmetry
101,20250905,COINBASE,BINANCE,0.0008338088334676298,0.0009055207391023422,False,True,simplified_symmetry
101,20250905,BINANCE,BYBITSPOT,0.00021768780949183656,0.001460269016565329,True,False,simplified_symmetry
101,20250905,BYBITSPOT,BINANCE,0.0007665393152616899,0.0010875277299603344,False,True,simplified_symmetry
101,20250905,BINANCE,BITGET,0.000895755346548306,0.0011338583605984037,True,True,simplified_symmetry
101,20250905,BITGET,BINANCE,0.001159509442901708,0.0015824720294332064,False,True,simplified_symmetry
102,20250905,BINANCE,COINBASE,0.0008890049190484719,0.001439106209242651,True,False,simplified_symmetry
102,20250905,COINBASE,BINANCE,0.000631022307167017,0.0013094192228556164,True,False,simplified_symmetry
102,20250905,BINANCE,BYBITSPOT,0.001180160316537807,0.0010910703352038026,False,False,simplified_symmetry
102,20250905,BYBITSPOT,BINANCE,0.0017527959114626741,0.0008570971515489032,True,False,simplified_symmetry
102,20250905,BINANCE,BITGET,0.0009216324732792549,0.0009793392894022286,True,False,simplified_symmetry
102,20250905,BITGET,BINANCE,0.000781578780049721,0.0014865888577363195,True,False,simplified_symmetry
103,20250905,BINANCE,COINBASE,0.00046940828770764345,0.0005723503114565194,True,False,simplified_symmetry
103,20250905,COINBASE,BINANCE,0.0008781116282133508,0.0016979491345372071,True,True,simplified_symmetry
103,20250905,BINANCE,BYBITSPOT,0.0007083685559018296,0.0009748683297453886,False,False,simplified_symmetry
103,20250905,BYBITSPOT,BINANCE,0.0008866063055286236,0.001045663457565901,False,False,simplified_symmetry
103,20250905,BINANCE,BITGET,0.0011309727579343085,0.0023834970588479955,True,False,simplified_symmetry
103,20250905,BITGET,BINANCE,0.0003075502242724815,0.0008883416830441542,True,False,simplified_symmetry
104,20250905,BINANCE,COINBASE,0.0014804312885048126,0.0007927041329882542,False,False,simplified_symmetry
104,20250905,COINBASE,BINANCE,0.0010740271544320288,0.0012075844916819235,True,False,simplified_symmetry
104,20250905,BINANCE,BYBITSPOT,0.0008616164660900611,0.0008864934545578446,True,True,simplified_symmetry
104,20250905,BYBITSPOT,BINANCE,0.0005679793447940188,0.0007648327917973945,False,True,simplified_symmetry
104,20250905,BINANCE,BITGET,8.838135650355184e-05,0.0017000664187914794,True,True,simplified_symmetry
104,20250905,BITGET,BINANCE,0.0004105574760717275,0.0007894575781446102,True,False,simplified_symmetry
105,20250905,BINANCE,COINBASE,0.002124740102415823,0.0001004122018689542,True,False,simplified_symmetry
105,20250905,COINBASE,BINANCE,0.0010401057515522264,0.001241122143996489,True,False,simplified_symmetry
105,20250905,BINANCE,BYBITSPOT,0.0013669450488509264,0.0009929940810974062,True,False,simplified_symmetry
105,20250905,BYBITSPOT,BINANCE,0.0012557532635361136,0.0015147957033951219,False,False,simplified_symmetry
105,20250905,BINANCE,BITGET,0.0016943192701073455,0.0008224017111979414,True,True,simplified_symmetry
105,20250905,BITGET,BINANCE,0.0008930999698739616,0.0011213391311555392,True,True,simplified_symmetry
107,20250905,BITGET,BINANCE,0.000671977808953635,0.0018567885205474678,True,True,simplified_symmetry
107,20250905,BINANCE,BITGET,0.0006943397137595766,0.001765525431794533,False,True,simplified_symmetry
107,20250905,BITGET,COINBASE,0.0002726523140137964,0.002185037913168361,True,False,simplified_symmetry
107,20250905,COINBASE,BITGET,0.0012799267410313656,0.0014839255952386373,False,True,simplified_symmetry
107,20250905,BITGET,BYBITSPOT,0.0014405426612511907,0.000787054262794358,False,False,simplified_symmetry
107,20250905,BYBITSPOT,BITGET,0.0014309491350969449,0.0005430983748362919,False,False,simplified_symmetry
108,20250905,BITGET,BINANCE,0.0008442608023466001,0.0010905703297782166,False,True,simplified_symmetry
108,20250905,BINANCE,BITGET,0.00046210535712420963,0.0016790293269164462,True,False,simplified_symmetry
108,20250905,BITGET,COINBASE,0.0009692674501878626,0.0008939485456698823,True,True,simplified_symmetry
108,20250905,COINBASE,BITGET,0.0006470123663186347,0.0007541399789033399,True,False,simplified_symmetry
108,20250905,BITGET,BYBITSPOT,0.0005665543370854175,0.0021669238089261286,True,True,simplified_symmetry
108,20250905,BYBITSPOT,BITGET,0.001885527807921851,0.0003807131965046268,True,True,simplified_symmetry
109,20250905,BITGET,BINANCE,0.0006564784015395799,0.001214342676409471,True,True,simplified_symmetry
109,20250905,BINANCE,BITGET,0.0008662945342227462,0.0015260461967444886,True,False,simplified_symmetry
109,20250905,BITGET,COINBASE,0.0004465798236668717,0.001831026776739575,True,True,simplified_symmetry
109,20250905,COINBASE,BITGET,0.0019102526112177894,-0.00025814878036860213,True,True,simplified_symmetry
109,20250905,BITGET,BYBITSPOT,0.0007069313823113784,0.0011009782117401851,False,False,simplified_symmetry
109,20250905,BYBITSPOT,BITGET,0.0006547024085498004,0.0006135231580175931,True,False,simplified_symmetry
110,20250905,BITGET,BINANCE,0.001474347747701081,0.000826802743181629,True,True,simplified_symmetry
110,20250905,BINANCE,BITGET,0.0011207820732815166,0.0009022996122828959,True,True,simplified_symmetry
110,20250905,BITGET,COINBASE,0.00018420948414666304,0.00025666064011536634,True,False,simplified_symmetry
110,20250905,COINBASE,BITGET,0.0014342403251468875,0.0013623055964710673,True,True,simplified_symmetry
110,20250905,BITGET,BYBITSPOT,0.00046097001982747104,0.0005032693872431295,True,True,simplified_symmetry
110,20250905,BYBITSPOT,BITGET,0.0017769811355787008,0.0015498829009217012,True,False,simplified_symmetry
111,20250905,BITGET,BINANCE,0.0005745672862537128,0.00021531190493062765,True,True,simplified_symmetry
111,20250905,BINANCE,BITGET,0.00035316333037874355,0.0018778233785361408,True,True,simplified_symmetry
111,20250905,BITGET,COINBASE,0.0011599314415977873,0.00024610301111908787,True,True,simplified_symmetry
111,20250905,COINBASE,BITGET,0.0008527988234287828,0.0007623308272939756,True,False,simplified_symmetry
111,20250905,BITGET,BYBITSPOT,0.0010236056026795173,0.0006513258772340377,True,True,simplified_symmetry
111,20250905,BYBITSPOT,BITGET,0.0010617967297451827,0.0009008371630954829,True,True,simplified_symmetry
112,20250905,BITGET,BINANCE,-5.6783023466248396e-05,0.0013395574543622983,True,True,simplified_symmetry
112,20250905,BINANCE,BITGET,0.00042713112466858955,0.0014447568628750845,True,False,simplified_symmetry
112,20250905,BITGET,COINBASE,0.0012129013343265944,0.0016720088532521794,True,False,simplified_symmetry
112,20250905,COINBASE,BITGET,0.0010438136372796026,0.001942894554636724,True,True,simplified_symmetry
112,20250905,BITGET,BYBITSPOT,0.000677070440488913,0.00046372945454512915,True,False,simplified_symmetry
112,20250905,BYBITSPOT,BITGET,0.0011816353868736944,0.0008377105625686318,False,True,simplified_symmetry
113,20250905,BITGET,COINBASE,0.0012293584616479222,0.0015802331651551228,True,False,simplified_symmetry
113,20250905,COINBASE,BITGET,0.0002698952927592164,0.0008161464191349616,False,True,simplified_symmetry
113,20250905,BITGET,BYBITSPOT,0.0006677840421720529,0.0007407070378732407,False,False,simplified_symmetry
113,20250905,BYBITSPOT,BITGET,0.000761901681705638,0.0009375050559131974,True,False,simplified_symmetry
114,20250905,BYBITSPOT,BINANCE,0.0009696291313664452,0.0003642277382888162,True,True,simplified_symmetry
114,20250905,BINANCE,BYBITSPOT,0.0010315155002295585,0.0014428185792704485,True,False,simplified_symmetry
114,20250905,BYBITSPOT,COINBASE,0.0009540216224477032,0.0009274474366464981,False,True,simplified_symmetry
114,20250905,COINBASE,BYBITSPOT,0.0012498276556713126,0.0011633047599909309,False,False,simplified_symmetry
114,20250905,BYBITSPOT,BITGET,0.0011888581538938019,0.0007927872545073831,False,True,simplified_symmetry
114,20250905,BITGET,BYBITSPOT,0.00047726730810584126,0.0002925981419441107,False,True,simplified_symmetry
115,20250905,BYBITSPOT,BINANCE,0.0008921960453197634,0.0008709559367820602,True,True,simplified_symmetry
115,20250905,BINANCE,BYBITSPOT,0.001245354316862118,0.0012555143622171208,False,False,simplified_symmetry
115,20250905,BYBITSPOT,COINBASE,0.0018235268705154377,0.0009848281786713283,True,False,simplified_symmetry
115,20250905,COINBASE,BYBITSPOT,0.0006385955429619879,0.001656394954974155,True,True,simplified_symmetry
115,20250905,BYBITSPOT,BITGET,0.000561332642273239,0.0014991238007465006,True,True,simplified_symmetry
115,20250905,BITGET,BYBITSPOT,0.001322986341242155,0.0016229022088735667,True,True,simplified_symmetry
116,20250905,BYBITSPOT,BINANCE,0.00048218836567993635,0.0004363332144219428,True,False,simplified_symmetry
116,20250905,BINANCE,BYBITSPOT,0.0008912310681602699,0.0014833908975800186,True,True,simplified_symmetry
116,20250905,BYBITSPOT,COINBASE,0.0012102460822396867,0.001434627740405017,True,True,simplified_symmetry
116,20250905,COINBASE,BYBITSPOT,0.0010634641923996076,0.001258012335272377,True,True,simplified_symmetry
116,20250905,BYBITSPOT,BITGET,0.000911726032262811,0.00085760451018057,True,True,simplified_symmetry
116,20250905,BITGET,BYBITSPOT,0.0012500705123356427,0.0006749800171279557,False,True,simplified_symmetry
117,20250905,BYBITSPOT,BINANCE,0.0008167627674003635,0.0008421822372928422,True,False,simplified_symmetry
117,20250905,BINANCE,BYBITSPOT,0.0008301282525379729,0.0014503175213467377,True,False,simplified_symmetry
117,20250905,BYBITSPOT,COINBASE,0.0006813390341454752,0.0011739042560366508,True,True,simplified_symmetry
117,20250905,COINBASE,BYBITSPOT,0.0003791847715681623,0.000745323325247418,False,False,simplified_symmetry
117,20250905,BYBITSPOT,BITGET,0.0011161651543537129,0.00044350409370481805,False,False,simplified_symmetry
117,20250905,BITGET,BYBITSPOT,0.0009554034791767385,0.00021928423670058983,True,True,simplified_symmetry
118,20250905,BYBITSPOT,BINANCE,0.0006713882251890467,0.0004640470256676816,True,False,simplified_symmetry
118,20250905,BINANCE,BYBITSPOT,0.0006123075023431669,0.0015310445884913646,True,True,simplified_symmetry
118,20250905,BYBITSPOT,COINBASE,0.0013674603345394602,0.0008202448191646189,True,True,simplified_symmetry
118,20250905,COINBASE,BYBITSPOT,0.0013320221507212972,0.0009249834391599156,True,True,simplified_symmetry
118,20250905,BYBITSPOT,BITGET,0.0011647176740456411,0.001390474685036096,True,False,simplified_symmetry
118,20250905,BITGET,BYBITSPOT,0.00128292788217007,0.0003325090348371212,True,True,simplified_symmetry
119,20250905,BYBITSPOT,BINANCE,0.0012206414763791043,0.000932179437101014,True,False,simplified_symmetry
119,20250905,BINANCE,BYBITSPOT,0.0016650643994482904,0.0003925337052919904,True,True,simplified_symmetry
119,20250905,BYBITSPOT,COINBASE,0.001392099624281476,0.0014373941217770928,False,False,simplified_symmetry
119,20250905,COINBASE,BYBITSPOT,0.0010704724964698171,0.0016882341268345362,False,True,simplified_symmetry
119,20250905,BYBITSPOT,BITGET,0.0005599204450960143,0.0009488306485637714,True,False,simplified_symmetry
119,20250905,BITGET,BYBITSPOT,0.00035928867998236786,0.0011259506268313409,True,True,simplified_symmetry
120,20250905,BYBITSPOT,COINBASE,0.00045976049021708104,0.0017346048578190264,True,False,simplified_symmetry
120,20250905,COINBASE,BYBITSPOT,0.0010921268898423104,0.0005117598756296844,True,True,simplified_symmetry
120,20250905,BYBITSPOT,BITGET,0.0015904107988292233,0.00019576609078583783,True,True,simplified_symmetry
120,20250905,BITGET,BYBITSPOT,0.0014866009809688632,0.00155446253863046,True,True,simplified_symmetry
121,20250905,COINBASE,BINANCE,0.0006823028234136366,0.001618789003770349,True,False,simplified_symmetry
121,20250905,BINANCE,COINBASE,0.0014562507490720271,0.0019237781703735387,False,True,simplified_symmetry
121,20250905,COINBASE,BYBITSPOT,0.0010343202558523463,0.0011278763533592254,False,False,simplified_symmetry
121,20250905,BYBITSPOT,COINBASE,0.0016063593989101232,0.0004962408124761401,True,False,simplified_symmetry
121,20250905,COINBASE,BITGET,0.0002272463856973295,0.001148034220076899,True,False,simplified_symmetry
121,20250905,BITGET,COINBASE,0.0006054343290340501,0.001096167586346927,False,True,simplified_symmetry
122,20250905,COINBASE,BINANCE,0.001088945855124794,0.0014635478448707835,True,True,simplified_symmetry
122,20250905,BINANCE,COINBASE,0.0019314267304477704,-3.7103188006770444e-05,True,True,simplified_symmetry
122,20250905,COINBASE,BYBITSPOT,0.0012200611499417736,0.0007360343949696618,True,True,simplified_symmetry
122,20250905,BYBITSPOT,COINBASE,0.0005074571235874298,0.00022747208570402216,False,True,simplified_symmetry
122,20250905,COINBASE,BITGET,0.0009109160127599797,0.000855831518534405,True,False,simplified_symmetry
122,20250905,BITGET,COINBASE,0.0010907954276950993,0.0006894358317394021,True,True,simplified_symmetry
123,20250905,COINBASE,BINANCE,0.0007186814161610523,0.0019236383740863323,True,True,simplified_symmetry
123,20250905,BINANCE,COINBASE,0.0014705906425158874,0.00012526203583707886,False,False,simplified_symmetry
123,20250905,COINBASE,BYBITSPOT,0.001010215106694696,0.0017531529212342005,True,False,simplified_symmetry
123,20250905,BYBITSPOT,COINBASE,0.0012384563784319628,0.0007663020539786671,False,True,simplified_symmetry
123,20250905,COINBASE,BITGET,0.001989068929867586,0.0006013195089333385,True,True,simplified_symmetry
123,20250905,BITGET,COINBASE,0.0010459576780604953,0.0016930928485387239,True,True,simplified_symmetry
124,20250905,COINBASE,BINANCE,0.001056683168192103,0.0011485219519501788,True,False,simplified_symmetry
124,20250905,BINANCE,COINBASE,0.0019510587975423341,0.0004496446585171434,False,True,simplified_symmetry
124,20250905,COINBASE,BYBITSPOT,0.00170176810089322,0.0009971947520012832,True,True,simplified_symmetry
124,20250905,BYBITSPOT,COINBASE,0.0014844595295827974,0.0006164204806916999,False,False,simplified_symmetry
124,20250905,COINBASE,BITGET,0.0008868300996140115,0.0010751085055778898,True,True,simplified_symmetry
124,20250905,BITGET,COINBASE,0.0006303551461379444,0.0008913761893489492,True,False,simplified_symmetry
125,20250905,COINBASE,BINANCE,0.0017646763403961745,0.0018500928814908974,True,False,simplified_symmetry
125,20250905,BINANCE,COINBASE,0.000881181217881169,0.0015751402711925413,True,False,simplified_symmetry
125,20250905,COINBASE,BYBITSPOT,0.0002698475410513368,0.0011419524743628926,True,True,simplified_symmetry
125,20250905,BYBITSPOT,COINBASE,0.0015532093185811999,0.001451768837216587,True,False,simplified_symmetry
125,20250905,COINBASE,BITGET,0.0007654150254598295,0.0015150899588320067,True,True,simplified_symmetry
125,20250905,BITGET,COINBASE,0.0014399554937934544,0.0007617763507298667,True,False,simplified_symmetry
126,20250905,COINBASE,BINANCE,0.0012686665282037684,0.0007217494499532543,True,True,simplified_symmetry
126,20250905,BINANCE,COINBASE,0.0009912543416858953,0.0014347739497055298,False,False,simplified_symmetry
126,20250905,COINBASE,BYBITSPOT,0.0013682568987028673,0.00032997284395195324,True,True,simplified_symmetry
126,20250905,BYBITSPOT,COINBASE,0.0009701926508952913,0.0013723362279363196,True,False,simplified_symmetry
126,20250905,COINBASE,BITGET,0.0021116249150227684,0.0006132150878365062,True,True,simplified_symmetry
126,20250905,BITGET,COINBASE,0.0012824702086242207,0.001398285071626038,True,False,simplified_symmetry
127,20250905,COINBASE,BINANCE,0.0012316314994315928,0.00042065746584029164,True,False,simplified_symmetry
127,20250905,BINANCE,COINBASE,0.0013224854628895737,0.0018141965264384845,True,True,simplified_symmetry
127,20250905,COINBASE,BYBITSPOT,0.0022473358957718417,0.0008696322034952859,True,True,simplified_symmetry
127,20250905,BYBITSPOT,COINBASE,0.0020084594329749504,-0.0002111479330452299,False,False,simplified_symmetry
127,20250905,COINBASE,BITGET,0.001510060977519801,0.0014313533661296837,False,False,simplified_symmetry
127,20250905,BITGET,COINBASE,0.00051721139313358,0.0006069876573204134,True,True,simplified_symmetry
128,20250906,BINANCE,COINBASE,0.0007898896017628993,6.723979338850807e-05,False,True,simplified_symmetry
128,20250906,COINBASE,BINANCE,0.0013289714147636641,0.00117453785321818,True,False,simplified_symmetry
128,20250906,BINANCE,BYBITSPOT,0.0009390031954882271,0.0013301576491943278,False,False,simplified_symmetry
128,20250906,BYBITSPOT,BINANCE,0.0008610335720436337,0.00026179245776784875,False,True,simplified_symmetry
128,20250906,BINANCE,BITGET,0.0014911362230444504,0.0008016365495329657,True,True,simplified_symmetry
128,20250906,BITGET,BINANCE,0.00015870616144364512,0.0016879068359539678,False,True,simplified_symmetry
129,20250906,BINANCE,COINBASE,0.0009371629605008038,0.00175938537919749,False,True,simplified_symmetry
129,20250906,COINBASE,BINANCE,0.0009416888072508977,0.001211753770303503,True,False,simplified_symmetry
129,20250906,BINANCE,BYBITSPOT,0.0019285507464743175,0.0010346435699508032,False,False,simplified_symmetry
129,20250906,BYBITSPOT,BINANCE,0.001196046000332043,0.0012207639109719404,True,True,simplified_symmetry
129,20250906,BINANCE,BITGET,0.0013215276093324244,0.0012052354635079072,False,False,simplified_symmetry
129,20250906,BITGET,BINANCE,0.00034349085134561033,6.753852303356363e-05,True,False,simplified_symmetry
130,20250906,BINANCE,COINBASE,0.0011345222860619556,0.0006591042949891424,True,True,simplified_symmetry
130,20250906,COINBASE,BINANCE,0.00019091292330658104,0.0010367500275136746,False,True,simplified_symmetry
130,20250906,BINANCE,BYBITSPOT,0.0006509199869109128,0.0011069435081403328,False,True,simplified_symmetry
130,20250906,BYBITSPOT,BINANCE,0.0005638390792084399,0.0015012271398650854,True,False,simplified_symmetry
130,20250906,BINANCE,BITGET,0.001441173274146456,0.0016422843301240036,False,True,simplified_symmetry
130,20250906,BITGET,BINANCE,0.0003655239525275954,0.0007933053275918016,False,False,simplified_symmetry
131,20250906,BINANCE,COINBASE,0.0013029399013807005,0.000786000423252212,True,False,simplified_symmetry
131,20250906,COINBASE,BINANCE,0.0005950663661984117,0.0011100377299113904,True,True,simplified_symmetry
131,20250906,BINANCE,BYBITSPOT,0.001419932748668389,0.0005464436511551255,True,True,simplified_symmetry
131,20250906,BYBITSPOT,BINANCE,0.001210300963103082,0.0012782482582869806,True,True,simplified_symmetry
131,20250906,BINANCE,BITGET,0.0018238875040896508,0.0011608607435459597,True,False,simplified_symmetry
131,20250906,BITGET,BINANCE,0.0008629872651657854,0.0017103841577221952,True,False,simplified_symmetry
132,20250906,BITGET,BINANCE,0.00031158231152560525,0.0009301885270569907,True,False,simplified_symmetry
132,20250906,BINANCE,BITGET,0.0006077136918329062,0.0016041115665813971,True,False,simplified_symmetry
132,20250906,BITGET,COINBASE,-6.574593231166177e-05,0.001340078448748278,True,False,simplified_symmetry
132,20250906,COINBASE,BITGET,0.00044657645830752026,0.0019295540856500413,True,True,simplified_symmetry
132,20250906,BITGET,BYBITSPOT,0.0006548620463124336,0.0012133446526694253,True,False,simplified_symmetry
132,20250906,BYBITSPOT,BITGET,0.0004163899209627908,0.0005591364953225716,True,False,simplified_symmetry
133,20250906,BITGET,BINANCE,0.0007134609006161236,0.0005267775999150666,False,True,simplified_symmetry
133,20250906,BINANCE,BITGET,0.0014179448264044553,0.0005259618744434133,False,True,simplified_symmetry
133,20250906,BITGET,COINBASE,0.0012001497214924328,0.0008169337280316037,True,False,simplified_symmetry
133,20250906,COINBASE,BITGET,0.0008734655948682818,0.00015895338890240006,False,False,simplified_symmetry
133,20250906,BITGET,BYBITSPOT,0.0008916439707752626,0.00023852353447615326,True,True,simplified_symmetry
133,20250906,BYBITSPOT,BITGET,-7.245031886059412e-05,0.001105903261664438,True,False,simplified_symmetry
134,20250906,BITGET,BINANCE,0.00048478481915074803,0.0010445067004482892,False,False,simplified_symmetry
134,20250906,BINANCE,BITGET,0.0011442090698943737,0.0005117413640547779,True,True,simplified_symmetry
134,20250906,BITGET,COINBASE,0.0008185863175674646,0.000507564416472575,True,True,simplified_symmetry
134,20250906,COINBASE,BITGET,0.0009540622858293719,0.001263041559765215,True,False,simplified_symmetry
134,20250906,BITGET,BYBITSPOT,0.001960288264266802,0.0008978542804467137,True,True,simplified_symmetry
134,20250906,BYBITSPOT,BITGET,0.001028291827274579,0.0010685793100667948,True,True,simplified_symmetry
135,20250906,BITGET,BINANCE,0.0005137146115139267,0.0021053078300929612,True,False,simplified_symmetry
135,20250906,BINANCE,BITGET,0.00046255488050374837,0.0008982576177561407,True,True,simplified_symmetry
135,20250906,BITGET,COINBASE,0.000832240203163613,0.0006315100436627722,True,False,simplified_symmetry
135,20250906,COINBASE,BITGET,0.002169843759321866,0.0010221758422635987,False,False,simplified_symmetry
135,20250906,BITGET,BYBITSPOT,0.0012210548971055496,0.0011141229912436405,True,True,simplified_symmetry
135,20250906,BYBITSPOT,BITGET,9.620456697091663e-05,0.00045415427920963394,False,True,simplified_symmetry
